"Index","fit","lwr","upr"
2014-02-01 00:00:00,698.039790952681,-2040.56381429337,3436.64339619873
2014-02-01 00:10:00,665.264337335792,69.9741638349468,1260.55451083664
2014-02-01 00:20:00,702.134210973207,420.731455715433,983.536966230982
2014-02-01 00:30:00,698.67299053574,496.478232938022,900.867748133458
2014-02-01 00:40:00,695.575525785526,472.586398995302,918.56465257575
2014-02-01 00:50:00,677.944787378497,488.70704625198,867.182528505014
2014-02-01 01:00:00,704.014197199528,544.228820313323,863.799574085734
2014-02-01 01:10:00,709.804809704094,514.978404922812,904.631214485377
2014-02-01 01:20:00,561.656313499491,472.890606908113,650.422020090869
2014-02-01 01:30:00,547.202282601657,404.649854819221,689.754710384093
2014-02-01 01:40:00,475.538089813586,324.001445180459,627.074734446713
2014-02-01 01:50:00,575.084670543312,456.985542688785,693.18379839784
2014-02-01 02:00:00,501.128793025106,383.605229430395,618.652356619816
2014-02-01 02:10:00,476.905446735072,372.276827323365,581.53406614678
2014-02-01 02:20:00,487.12200955614,425.403681646191,548.84033746609
2014-02-01 02:30:00,316.343456448871,170.595033930249,462.091878967492
2014-02-01 02:40:00,411.477854719029,277.056978364201,545.898731073858
2014-02-01 02:50:00,413.699518844964,334.404659827077,492.994377862852
2014-02-01 03:00:00,401.55756192131,237.552322167616,565.562801675004
2014-02-01 03:10:00,371.953755600014,267.305315573418,476.602195626609
2014-02-01 03:20:00,461.564768441819,335.156224426788,587.97331245685
2014-02-01 03:30:00,450.42521474814,356.782539291559,544.067890204722
2014-02-01 03:40:00,550.189474906682,258.453939418345,841.925010395018
2014-02-01 03:50:00,437.759210560686,302.660762506437,572.857658614936
2014-02-01 04:00:00,499.628360257087,443.111684251976,556.145036262198
2014-02-01 04:10:00,535.958720265952,437.305333772296,634.612106759608
2014-02-01 04:20:00,484.503386568965,354.018935387991,614.987837749939
2014-02-01 04:30:00,529.759779648453,-875.0960207809,1934.61558007781
2014-02-01 04:40:00,512.629146703724,-940.915882526537,1966.17417593398
2014-02-01 04:50:00,519.603434886905,-937.269487047835,1976.47635682164
2014-02-01 05:00:00,719.766735131413,-577.829761472982,2017.36323173581
2014-02-01 05:10:00,647.045222296684,-754.11355528707,2048.20399988044
2014-02-01 05:20:00,609.10313610239,-875.12490028555,2093.33117249033
2014-02-01 05:30:00,685.920756629732,-164.890825331868,1536.73233859133
2014-02-01 05:40:00,487.278779867088,-946.857771511476,1921.41533124565
2014-02-01 05:50:00,446.343270115473,-940.908161553158,1833.5947017841
2014-02-01 06:00:00,834.547900867508,-576.094922339935,2245.19072407495
2014-02-01 06:10:00,606.965225888714,-218.57767346096,1432.50812523839
2014-02-01 06:20:00,650.777013323671,563.282099185763,738.27192746158
2014-02-01 06:30:00,586.807099732897,384.010817715697,789.603381750098
2014-02-01 06:40:00,576.409856872307,-541.639521285921,1694.45923503053
2014-02-01 06:50:00,609.686415535388,-929.344291110844,2148.71712218162
2014-02-01 07:00:00,750.01812982019,-632.991330740366,2133.02759038075
2014-02-01 07:10:00,1014.18780177737,-485.150594538373,2513.52619809311
2014-02-01 07:20:00,687.887790426401,160.182574736176,1215.59300611663
2014-02-01 07:30:00,719.810640687268,-587.979701327332,2027.60098270187
2014-02-01 07:40:00,969.920450837926,-968.003380138582,2907.84428181443
2014-02-01 07:50:00,1035.84405925165,-592.792767873006,2664.48088637631
2014-02-01 08:00:00,1063.63463187406,-981.275645864309,3108.54490961242
2014-02-01 08:10:00,712.327464132567,-2139.43322615452,3564.08815441965
2014-02-01 08:20:00,1301.59840285337,-2169.63845951524,4772.83526522198
2014-02-01 08:30:00,1271.46470170331,-1599.45725868967,4142.38666209629
2014-02-01 08:40:00,549.544875017378,-1650.22187625422,2749.31162628898
2014-02-01 08:50:00,745.680098701636,-1059.65589440325,2551.01609180652
2014-02-01 09:00:00,615.589234764625,-410.320932192826,1641.49940172208
2014-02-01 09:10:00,586.44178333286,46.059878873924,1126.8236877918
2014-02-01 09:20:00,519.93407424511,184.094453791139,855.77369469908
2014-02-01 09:30:00,702.988271431905,478.691040062456,927.285502801353
2014-02-01 09:40:00,610.294515937219,368.101279037424,852.487752837013
2014-02-01 09:50:00,664.488279290283,-214.337441013047,1543.31399959361
2014-02-01 10:00:00,455.351247986854,-400.627066380202,1311.32956235391
2014-02-01 10:10:00,552.438855064124,-1346.04349214553,2450.92120227378
2014-02-01 10:20:00,738.740628692215,-1342.12998397611,2819.61124136054
2014-02-01 10:30:00,965.503895236207,-960.314296251937,2891.32208672435
2014-02-01 10:40:00,1358.17807169076,-453.441493964969,3169.7976373465
2014-02-01 10:50:00,1183.38139990409,-750.020312794712,3116.7831126029
2014-02-01 11:00:00,1240.17079580679,897.122049027755,1583.21954258583
2014-02-01 11:10:00,898.846169168835,-974.839993097052,2772.53233143472
2014-02-01 11:20:00,1006.54908514926,155.126983016601,1857.97118728192
