"Index","power","anomaly"
2014-07-01 00:00:00,378,0
2014-07-01 00:10:00,378,0
2014-07-01 00:20:00,486,0
2014-07-01 00:30:00,304,0
2014-07-01 00:40:00,152,0
2014-07-01 00:50:00,223,0
2014-07-01 01:00:00,382,0
2014-07-01 01:10:00,380,0
2014-07-01 01:20:00,309,0
2014-07-01 01:30:00,153,0
2014-07-01 01:40:00,254,0
2014-07-01 01:50:00,365,0
2014-07-01 02:00:00,537,0
2014-07-01 02:10:00,412,0
2014-07-01 02:20:00,240,0
2014-07-01 02:30:00,223,0
2014-07-01 02:40:00,218,0
2014-07-01 02:50:00,274,0
2014-07-01 03:00:00,592,1
2014-07-01 03:10:00,450,0
2014-07-01 03:20:00,134,0
2014-07-01 03:30:00,187,0
2014-07-01 03:40:00,186,0
2014-07-01 03:50:00,347,0
2014-07-01 04:00:00,466,1
2014-07-01 04:10:00,191,0
2014-07-01 04:20:00,252,0
2014-07-01 04:30:00,308,0
2014-07-01 04:40:00,270,0
2014-07-01 04:50:00,377,0
2014-07-01 05:00:00,330,0
2014-07-01 05:10:00,160,0
2014-07-01 05:20:00,161,0
2014-07-01 05:30:00,274,0
2014-07-01 05:40:00,585,0
2014-07-01 05:50:00,501,0
2014-07-01 06:00:00,268,0
2014-07-01 06:10:00,187,0
2014-07-01 06:20:00,216,0
2014-07-01 06:30:00,425,0
2014-07-01 06:40:00,437,0
2014-07-01 06:50:00,822,0
2014-07-01 07:00:00,383,0
2014-07-01 07:10:00,310,0
2014-07-01 07:20:00,376,0
2014-07-01 07:30:00,487,0
2014-07-01 07:40:00,302,0
2014-07-01 07:50:00,256,0
2014-07-01 08:00:00,210,0
2014-07-01 08:10:00,148,0
2014-07-01 08:20:00,725,0
2014-07-01 08:30:00,586,0
2014-07-01 08:40:00,163,0
2014-07-01 08:50:00,227,0
2014-07-01 09:00:00,156,0
2014-07-01 09:10:00,265,0
2014-07-01 09:20:00,845,0
2014-07-01 09:30:00,1037,1
2014-07-01 09:40:00,340,0
2014-07-01 09:50:00,327,0
2014-07-01 10:00:00,150,0
2014-07-01 10:10:00,463,0
2014-07-01 10:20:00,598,0
2014-07-01 10:30:00,303,0
2014-07-01 10:40:00,203,0
2014-07-01 10:50:00,616,0
2014-07-01 11:00:00,288,0
2014-07-01 11:10:00,574,0
2014-07-01 11:20:00,512,0
2014-07-01 11:30:00,284,0
2014-07-01 11:40:00,200,0
2014-07-01 11:50:00,204,0
2014-07-01 12:00:00,185,0
2014-07-01 12:10:00,630,0
2014-07-01 12:20:00,508,0
2014-07-01 12:30:00,386,0
2014-07-01 12:40:00,264,0
2014-07-01 12:50:00,229,0
2014-07-01 13:00:00,174,0
2014-07-01 13:10:00,494,0
2014-07-01 13:20:00,627,0
2014-07-01 13:30:00,558,0
2014-07-01 13:40:00,342,0
2014-07-01 13:50:00,204,0
2014-07-01 14:00:00,192,0
2014-07-01 14:10:00,374,0
2014-07-01 14:20:00,429,0
2014-07-01 14:30:00,539,0
2014-07-01 14:40:00,654,0
2014-07-01 14:50:00,318,0
2014-07-01 15:00:00,270,0
2014-07-01 15:10:00,367,0
2014-07-01 15:20:00,457,0
2014-07-01 15:30:00,511,0
2014-07-01 15:40:00,624,0
2014-07-01 15:50:00,480,0
2014-07-01 16:00:00,412,0
2014-07-01 16:10:00,360,0
2014-07-01 16:20:00,338,0
2014-07-01 16:30:00,564,0
2014-07-01 16:40:00,520,0
2014-07-01 16:50:00,409,0
2014-07-01 17:00:00,401,0
2014-07-01 17:10:00,1204,1
2014-07-01 17:20:00,2914,1
2014-07-01 17:30:00,1433,1
2014-07-01 17:40:00,815,0
2014-07-01 17:50:00,817,0
2014-07-01 18:00:00,845,0
2014-07-01 18:10:00,1133,1
2014-07-01 18:20:00,3586,1
2014-07-01 18:30:00,1896,1
2014-07-01 18:40:00,548,0
2014-07-01 18:50:00,2186,1
2014-07-01 19:00:00,2821,1
2014-07-01 19:10:00,677,0
2014-07-01 19:20:00,636,0
2014-07-01 19:30:00,351,0
2014-07-01 19:40:00,445,0
2014-07-01 19:50:00,541,0
2014-07-01 20:00:00,466,0
2014-07-01 20:10:00,539,0
2014-07-01 20:20:00,317,0
2014-07-01 20:30:00,318,0
2014-07-01 20:40:00,336,0
2014-07-01 20:50:00,572,0
2014-07-01 21:00:00,695,0
2014-07-01 21:10:00,529,0
2014-07-01 21:20:00,379,0
2014-07-01 21:30:00,324,0
2014-07-01 21:40:00,286,0
2014-07-01 21:50:00,484,0
2014-07-01 22:00:00,601,0
2014-07-01 22:10:00,648,0
2014-07-01 22:20:00,327,0
2014-07-01 22:30:00,244,0
2014-07-01 22:40:00,308,0
2014-07-01 22:50:00,313,0
2014-07-01 23:00:00,443,0
2014-07-01 23:10:00,473,0
2014-07-01 23:20:00,282,0
2014-07-01 23:30:00,345,0
2014-07-01 23:40:00,198,0
2014-07-01 23:50:00,349,0
2014-07-02 00:00:00,507,0
2014-07-02 00:10:00,286,0
2014-07-02 00:20:00,220,0
2014-07-02 00:30:00,245,0
2014-07-02 00:40:00,280,0
2014-07-02 00:50:00,557,0
2014-07-02 01:00:00,379,0
2014-07-02 01:10:00,238,0
2014-07-02 01:20:00,206,0
2014-07-02 01:30:00,149,0
2014-07-02 01:40:00,286,0
2014-07-02 01:50:00,522,0
2014-07-02 02:00:00,541,0
2014-07-02 02:10:00,239,0
2014-07-02 02:20:00,147,0
2014-07-02 02:30:00,205,0
2014-07-02 02:40:00,308,0
2014-07-02 02:50:00,376,0
2014-07-02 03:00:00,326,0
2014-07-02 03:10:00,224,0
2014-07-02 03:20:00,295,0
2014-07-02 03:30:00,207,0
2014-07-02 03:40:00,369,0
2014-07-02 03:50:00,435,0
2014-07-02 04:00:00,162,0
2014-07-02 04:10:00,160,0
2014-07-02 04:20:00,207,0
2014-07-02 04:30:00,424,0
2014-07-02 04:40:00,594,0
2014-07-02 04:50:00,235,0
2014-07-02 05:00:00,138,0
2014-07-02 05:10:00,224,0
2014-07-02 05:20:00,215,0
2014-07-02 05:30:00,437,0
2014-07-02 05:40:00,381,0
2014-07-02 05:50:00,274,0
2014-07-02 06:00:00,367,0
2014-07-02 06:10:00,212,0
2014-07-02 06:20:00,394,0
2014-07-02 06:30:00,517,0
2014-07-02 06:40:00,178,0
2014-07-02 06:50:00,299,0
2014-07-02 07:00:00,692,0
2014-07-02 07:10:00,450,0
2014-07-02 07:20:00,706,0
2014-07-02 07:30:00,338,0
2014-07-02 07:40:00,254,0
2014-07-02 07:50:00,489,0
2014-07-02 08:00:00,507,0
2014-07-02 08:10:00,841,0
2014-07-02 08:20:00,620,0
2014-07-02 08:30:00,1126,0
2014-07-02 08:40:00,1429,1
2014-07-02 08:50:00,667,0
