"Index","power","anomaly"
2014-07-01 00:00:00,266,0
2014-07-01 00:10:00,266,0
2014-07-01 00:20:00,265,0
2014-07-01 00:30:00,267,0
2014-07-01 00:40:00,248,0
2014-07-01 00:50:00,204,0
2014-07-01 01:00:00,200,0
2014-07-01 01:10:00,255,0
2014-07-01 01:20:00,302,0
2014-07-01 01:30:00,295,0
2014-07-01 01:40:00,246,0
2014-07-01 01:50:00,205,0
2014-07-01 02:00:00,201,0
2014-07-01 02:10:00,200,0
2014-07-01 02:20:00,201,0
2014-07-01 02:30:00,201,0
2014-07-01 02:40:00,205,0
2014-07-01 02:50:00,203,0
2014-07-01 03:00:00,199,0
2014-07-01 03:10:00,203,0
2014-07-01 03:20:00,234,0
2014-07-01 03:30:00,301,0
2014-07-01 03:40:00,298,0
2014-07-01 03:50:00,284,0
2014-07-01 04:00:00,236,0
2014-07-01 04:10:00,222,0
2014-07-01 04:20:00,214,0
2014-07-01 04:30:00,208,0
2014-07-01 04:40:00,210,0
2014-07-01 04:50:00,207,0
2014-07-01 05:00:00,205,0
2014-07-01 05:10:00,207,0
2014-07-01 05:20:00,208,0
2014-07-01 05:30:00,208,0
2014-07-01 05:40:00,294,0
2014-07-01 05:50:00,306,0
2014-07-01 06:00:00,340,0
2014-07-01 06:10:00,403,0
2014-07-01 06:20:00,348,0
2014-07-01 06:30:00,1272,1
2014-07-01 06:40:00,595,0
2014-07-01 06:50:00,975,1
2014-07-01 07:00:00,292,0
2014-07-01 07:10:00,421,0
2014-07-01 07:20:00,916,0
2014-07-01 07:30:00,502,0
2014-07-01 07:40:00,280,0
2014-07-01 07:50:00,415,0
2014-07-01 08:00:00,414,0
2014-07-01 08:10:00,391,0
2014-07-01 08:20:00,269,0
2014-07-01 08:30:00,413,0
2014-07-01 08:40:00,1233,0
2014-07-01 08:50:00,620,0
2014-07-01 09:00:00,2257,1
2014-07-01 09:10:00,3383,1
2014-07-01 09:20:00,1357,1
2014-07-01 09:30:00,1065,1
2014-07-01 09:40:00,986,1
2014-07-01 09:50:00,846,1
2014-07-01 10:00:00,679,1
2014-07-01 10:10:00,613,0
2014-07-01 10:20:00,592,0
2014-07-01 10:30:00,708,0
2014-07-01 10:40:00,593,0
2014-07-01 10:50:00,345,0
2014-07-01 11:00:00,321,0
2014-07-01 11:10:00,486,0
2014-07-01 11:20:00,945,1
2014-07-01 11:30:00,1309,1
2014-07-01 11:40:00,343,0
2014-07-01 11:50:00,458,0
2014-07-01 12:00:00,471,0
2014-07-01 12:10:00,468,0
2014-07-01 12:20:00,441.67,0
2014-07-01 12:30:00,415.33,0
2014-07-01 12:40:00,389,0
2014-07-01 12:50:00,340,0
2014-07-01 13:00:00,357,0
2014-07-01 13:10:00,362,0
2014-07-01 13:20:00,327,0
2014-07-01 13:30:00,351,0
2014-07-01 13:40:00,344,0
2014-07-01 13:50:00,314,0
2014-07-01 14:00:00,309,0
2014-07-01 14:10:00,255,0
2014-07-01 14:20:00,199,0
2014-07-01 14:30:00,203,0
2014-07-01 14:40:00,1186,0
2014-07-01 14:50:00,421,0
2014-07-01 15:00:00,427,0
2014-07-01 15:10:00,439,0
2014-07-01 15:20:00,1726,1
2014-07-01 15:30:00,2383,1
2014-07-01 15:40:00,3568,1
2014-07-01 15:50:00,1676,1
2014-07-01 16:00:00,1622,1
2014-07-01 16:10:00,1356,0
2014-07-01 16:20:00,2288,1
2014-07-01 16:30:00,2314,0
2014-07-01 16:40:00,529,0
2014-07-01 16:50:00,461,0
2014-07-01 17:00:00,545,0
2014-07-01 17:10:00,533,0
2014-07-01 17:20:00,573,0
2014-07-01 17:30:00,759,0
2014-07-01 17:40:00,851,0
2014-07-01 17:50:00,771,0
2014-07-01 18:00:00,700,0
2014-07-01 18:10:00,707,0
2014-07-01 18:20:00,704,0
2014-07-01 18:30:00,701,0
2014-07-01 18:40:00,700,0
2014-07-01 18:50:00,712,0
2014-07-01 19:00:00,721,0
2014-07-01 19:10:00,854,0
2014-07-01 19:20:00,836,0
2014-07-01 19:30:00,759,0
2014-07-01 19:40:00,1414,0
2014-07-01 19:50:00,854,0
2014-07-01 20:00:00,754,0
2014-07-01 20:10:00,754,0
2014-07-01 20:20:00,749,0
2014-07-01 20:30:00,749,0
2014-07-01 20:40:00,681,0
2014-07-01 20:50:00,430,0
2014-07-01 21:00:00,427,0
2014-07-01 21:10:00,418,0
2014-07-01 21:20:00,276,0
2014-07-01 21:30:00,338,0
2014-07-01 21:40:00,364,0
2014-07-01 21:50:00,355,0
2014-07-01 22:00:00,294,0
2014-07-01 22:10:00,246,0
2014-07-01 22:20:00,249,0
2014-07-01 22:30:00,246,0
2014-07-01 22:40:00,242,0
2014-07-01 22:50:00,240,0
2014-07-01 23:00:00,234,0
2014-07-01 23:10:00,240,0
2014-07-01 23:20:00,240,0
2014-07-01 23:30:00,239,0
2014-07-01 23:40:00,234,0
2014-07-01 23:50:00,235,0
2014-07-02 00:00:00,338,0
2014-07-02 00:10:00,342,0
2014-07-02 00:20:00,340,0
2014-07-02 00:30:00,255,0
2014-07-02 00:40:00,237,0
2014-07-02 00:50:00,236,0
2014-07-02 01:00:00,237,0
2014-07-02 01:10:00,237,0
2014-07-02 01:20:00,236,0
2014-07-02 01:30:00,234,0
2014-07-02 01:40:00,235,0
2014-07-02 01:50:00,235,0
2014-07-02 02:00:00,239,0
2014-07-02 02:10:00,239,0
2014-07-02 02:20:00,237,0
2014-07-02 02:30:00,341,0
2014-07-02 02:40:00,342,0
2014-07-02 02:50:00,330,0
2014-07-02 03:00:00,237,0
2014-07-02 03:10:00,236,0
2014-07-02 03:20:00,237,0
2014-07-02 03:30:00,236,0
2014-07-02 03:40:00,238,0
2014-07-02 03:50:00,238,0
2014-07-02 04:00:00,235,0
2014-07-02 04:10:00,299,0
2014-07-02 04:20:00,329,0
2014-07-02 04:30:00,331,0
2014-07-02 04:40:00,329,0
2014-07-02 04:50:00,324,0
2014-07-02 05:00:00,428,0
2014-07-02 05:10:00,467,0
2014-07-02 05:20:00,463,0
2014-07-02 05:30:00,346,0
2014-07-02 05:40:00,369,0
2014-07-02 05:50:00,329,0
2014-07-02 06:00:00,314,0
2014-07-02 06:10:00,313,0
2014-07-02 06:20:00,382,0
2014-07-02 06:30:00,319,0
2014-07-02 06:40:00,855,0
2014-07-02 06:50:00,2534,1
2014-07-02 07:00:00,675,0
2014-07-02 07:10:00,378,0
2014-07-02 07:20:00,533,0
2014-07-02 07:30:00,745,0
2014-07-02 07:40:00,734,0
2014-07-02 07:50:00,2481,1
2014-07-02 08:00:00,1519,1
2014-07-02 08:10:00,596,0
2014-07-02 08:20:00,517,0
2014-07-02 08:30:00,552,0
2014-07-02 08:40:00,485,0
2014-07-02 08:50:00,414,0
2014-07-02 09:00:00,414,0
2014-07-02 09:10:00,455,0
2014-07-02 09:20:00,636,0
2014-07-02 09:30:00,444,0
2014-07-02 09:40:00,339,0
2014-07-02 09:50:00,241,0
2014-07-02 10:00:00,235,0
2014-07-02 10:10:00,240,0
2014-07-02 10:20:00,239,0
2014-07-02 10:30:00,240,0
2014-07-02 10:40:00,668,0
2014-07-02 10:50:00,1059,1
2014-07-02 11:00:00,1040,1
2014-07-02 11:10:00,719,0
2014-07-02 11:20:00,793,1
2014-07-02 11:30:00,879,0
2014-07-02 11:40:00,2369,1
2014-07-02 11:50:00,1825,1
2014-07-02 12:00:00,1198,1
2014-07-02 12:10:00,702,0
2014-07-02 12:20:00,719,0
2014-07-02 12:30:00,551,0
2014-07-02 12:40:00,612,0
2014-07-02 12:50:00,2108,1
2014-07-02 13:00:00,1591,1
2014-07-02 13:10:00,892,1
2014-07-02 13:20:00,530,0
2014-07-02 13:30:00,1044,1
2014-07-02 13:40:00,2159,1
2014-07-02 13:50:00,420,0
2014-07-02 14:00:00,326,0
2014-07-02 14:10:00,278,0
2014-07-02 14:20:00,242,0
2014-07-02 14:30:00,562,0
2014-07-02 14:40:00,331,0
2014-07-02 14:50:00,380,0
2014-07-02 15:00:00,415,0
2014-07-02 15:10:00,532,0
2014-07-02 15:20:00,537,0
2014-07-02 15:30:00,545,0
2014-07-02 15:40:00,436,0
2014-07-02 15:50:00,632,0
2014-07-02 16:00:00,1782,0
2014-07-02 16:10:00,1162,0
2014-07-02 16:20:00,1291,0
2014-07-02 16:30:00,1237,0
2014-07-02 16:40:00,1744,0
2014-07-02 16:50:00,550,0
2014-07-02 17:00:00,642,0
2014-07-02 17:10:00,635,0
2014-07-02 17:20:00,607,0
2014-07-02 17:30:00,493,0
2014-07-02 17:40:00,516,0
2014-07-02 17:50:00,550,0
2014-07-02 18:00:00,487,0
2014-07-02 18:10:00,491,0
2014-07-02 18:20:00,491,0
2014-07-02 18:30:00,1447,1
2014-07-02 18:40:00,1110,0
2014-07-02 18:50:00,2938,1
2014-07-02 19:00:00,1917,1
2014-07-02 19:10:00,949,0
2014-07-02 19:20:00,964,0
2014-07-02 19:30:00,947,0
2014-07-02 19:40:00,956,0
2014-07-02 19:50:00,933,0
2014-07-02 20:00:00,922,0
2014-07-02 20:10:00,924,0
2014-07-02 20:20:00,1202,0
2014-07-02 20:30:00,1307,0
2014-07-02 20:40:00,888,0
2014-07-02 20:50:00,833,0
2014-07-02 21:00:00,783,0
2014-07-02 21:10:00,784,0
2014-07-02 21:20:00,780,0
2014-07-02 21:30:00,777,0
2014-07-02 21:40:00,768,1
2014-07-02 21:50:00,768,1
2014-07-02 22:00:00,806,1
2014-07-02 22:10:00,443,0
2014-07-02 22:20:00,307,0
2014-07-02 22:30:00,303,0
2014-07-02 22:40:00,222,0
2014-07-02 22:50:00,216,0
2014-07-02 23:00:00,213,0
2014-07-02 23:10:00,217,0
2014-07-02 23:20:00,217,0
2014-07-02 23:30:00,217,0
2014-07-02 23:40:00,215,0
2014-07-02 23:50:00,229,0
2014-07-03 00:00:00,306,0
2014-07-03 00:10:00,302,0
2014-07-03 00:20:00,279,0
2014-07-03 00:30:00,204,0
2014-07-03 00:40:00,204,0
2014-07-03 00:50:00,203,0
2014-07-03 01:00:00,206,0
2014-07-03 01:10:00,209,0
2014-07-03 01:20:00,208,0
2014-07-03 01:30:00,206,0
2014-07-03 01:40:00,211,0
2014-07-03 01:50:00,303,0
2014-07-03 02:00:00,294,0
2014-07-03 02:10:00,281,0
2014-07-03 02:20:00,202,0
2014-07-03 02:30:00,209,0
2014-07-03 02:40:00,213,0
2014-07-03 02:50:00,207,0
2014-07-03 03:00:00,206,0
2014-07-03 03:10:00,234,0
2014-07-03 03:20:00,237,0
2014-07-03 03:30:00,267,0
2014-07-03 03:40:00,414,0
