"Index","power","anomaly"
2014-07-01 00:00:00,181,0
2014-07-01 00:10:00,171,0
2014-07-01 00:20:00,145,0
2014-07-01 00:30:00,146,0
2014-07-01 00:40:00,184,0
2014-07-01 00:50:00,186,0
2014-07-01 01:00:00,190,0
2014-07-01 01:10:00,209,0
2014-07-01 01:20:00,182,0
2014-07-01 01:30:00,179,0
2014-07-01 01:40:00,160,0
2014-07-01 01:50:00,139,0
2014-07-01 02:00:00,143,0
2014-07-01 02:10:00,187,0
2014-07-01 02:20:00,190,0
2014-07-01 02:30:00,188,0
2014-07-01 02:40:00,208,0
2014-07-01 02:50:00,177,0
2014-07-01 03:00:00,181,0
2014-07-01 03:10:00,170,0
2014-07-01 03:20:00,154,0
2014-07-01 03:30:00,150,0
2014-07-01 03:40:00,192,0
2014-07-01 03:50:00,187,0
2014-07-01 04:00:00,192,0
2014-07-01 04:10:00,203,0
2014-07-01 04:20:00,175,0
2014-07-01 04:30:00,163,0
2014-07-01 04:40:00,154,0
2014-07-01 04:50:00,146,0
2014-07-01 05:00:00,192,0
2014-07-01 05:10:00,377,0
2014-07-01 05:20:00,459,0
2014-07-01 05:30:00,429,0
2014-07-01 05:40:00,287,0
2014-07-01 05:50:00,328,0
2014-07-01 06:00:00,792,0
2014-07-01 06:10:00,807,0
2014-07-01 06:20:00,852,1
2014-07-01 06:30:00,926,0
2014-07-01 06:40:00,876,0
2014-07-01 06:50:00,839,0
2014-07-01 07:00:00,1234,1
2014-07-01 07:10:00,1346,0
2014-07-01 07:20:00,1465,0
2014-07-01 07:30:00,1544,0
2014-07-01 07:40:00,1655,0
2014-07-01 07:50:00,1671,0
2014-07-01 08:00:00,1795,0
2014-07-01 08:10:00,1909,0
2014-07-01 08:20:00,1933,0
2014-07-01 08:30:00,1928,0
2014-07-01 08:40:00,2047,0
2014-07-01 08:50:00,1775,0
2014-07-01 09:00:00,1568,0
2014-07-01 09:10:00,1399,0
2014-07-01 09:20:00,636,0
2014-07-01 09:30:00,2503,0
2014-07-01 09:40:00,2193,0
2014-07-01 09:50:00,1110,0
2014-07-01 10:00:00,731,0
2014-07-01 10:10:00,723,0
2014-07-01 10:20:00,504,0
2014-07-01 10:30:00,1175,0
2014-07-01 10:40:00,913,0
2014-07-01 10:50:00,562,0
2014-07-01 11:00:00,613,0
2014-07-01 11:10:00,484,0
2014-07-01 11:20:00,896.25,0
2014-07-01 11:30:00,1308.5,0
2014-07-01 11:40:00,1720.75,0
2014-07-01 11:50:00,2133,1
2014-07-01 12:00:00,1797,0
2014-07-01 12:10:00,591,0
2014-07-01 12:20:00,518,0
2014-07-01 12:30:00,1173,0
2014-07-01 12:40:00,1518,0
2014-07-01 12:50:00,972,0
2014-07-01 13:00:00,437,0
2014-07-01 13:10:00,350,0
2014-07-01 13:20:00,222,0
2014-07-01 13:30:00,136,0
2014-07-01 13:40:00,155,0
2014-07-01 13:50:00,160,0
2014-07-01 14:00:00,172,0
2014-07-01 14:10:00,233,0
2014-07-01 14:20:00,403,0
2014-07-01 14:30:00,592,0
2014-07-01 14:40:00,930,0
2014-07-01 14:50:00,466,0
2014-07-01 15:00:00,834,1
2014-07-01 15:10:00,532,0
2014-07-01 15:20:00,374,0
2014-07-01 15:30:00,216,0
2014-07-01 15:40:00,129,0
2014-07-01 15:50:00,110,0
2014-07-01 16:00:00,130,0
2014-07-01 16:10:00,182,0
2014-07-01 16:20:00,169,0
2014-07-01 16:30:00,150,0
2014-07-01 16:40:00,144,0
2014-07-01 16:50:00,151,0
2014-07-01 17:00:00,160,0
2014-07-01 17:10:00,139,0
2014-07-01 17:20:00,153,0
2014-07-01 17:30:00,152,0
2014-07-01 17:40:00,169,0
2014-07-01 17:50:00,203,0
2014-07-01 18:00:00,230,0
2014-07-01 18:10:00,177,0
2014-07-01 18:20:00,179,0
2014-07-01 18:30:00,194,0
2014-07-01 18:40:00,225,0
2014-07-01 18:50:00,268,0
2014-07-01 19:00:00,318,0
2014-07-01 19:10:00,281,0
2014-07-01 19:20:00,244,0
2014-07-01 19:30:00,241,0
2014-07-01 19:40:00,538,1
2014-07-01 19:50:00,227,0
2014-07-01 20:00:00,262,0
2014-07-01 20:10:00,256,0
2014-07-01 20:20:00,238,0
2014-07-01 20:30:00,261,0
2014-07-01 20:40:00,751,1
2014-07-01 20:50:00,236,0
2014-07-01 21:00:00,232,0
2014-07-01 21:10:00,192,0
2014-07-01 21:20:00,199,0
2014-07-01 21:30:00,239,0
2014-07-01 21:40:00,231,0
2014-07-01 21:50:00,247,0
2014-07-01 22:00:00,270,0
2014-07-01 22:10:00,216,0
2014-07-01 22:20:00,208,0
2014-07-01 22:30:00,208,0
2014-07-01 22:40:00,172,0
2014-07-01 22:50:00,162,0
2014-07-01 23:00:00,205,0
2014-07-01 23:10:00,183,0
2014-07-01 23:20:00,186,0
2014-07-01 23:30:00,235,0
2014-07-01 23:40:00,272,0
2014-07-01 23:50:00,1031,1
2014-07-02 00:00:00,345,0
2014-07-02 00:10:00,729,1
2014-07-02 00:20:00,172,0
2014-07-02 00:30:00,630,0
2014-07-02 00:40:00,1304,1
2014-07-02 00:50:00,1058,1
2014-07-02 01:00:00,439,1
2014-07-02 01:10:00,893,1
2014-07-02 01:20:00,217,0
2014-07-02 01:30:00,732,1
2014-07-02 01:40:00,1273,1
2014-07-02 01:50:00,138,0
2014-07-02 02:00:00,148,0
2014-07-02 02:10:00,181,0
2014-07-02 02:20:00,182,0
2014-07-02 02:30:00,181,0
2014-07-02 02:40:00,201,0
2014-07-02 02:50:00,177,0
2014-07-02 03:00:00,180,0
2014-07-02 03:10:00,190,0
2014-07-02 03:20:00,150,0
2014-07-02 03:30:00,146,0
2014-07-02 03:40:00,185,0
2014-07-02 03:50:00,188,0
2014-07-02 04:00:00,181,0
2014-07-02 04:10:00,191,0
2014-07-02 04:20:00,158,0
2014-07-02 04:30:00,150,0
2014-07-02 04:40:00,146,0
2014-07-02 04:50:00,155,0
2014-07-02 05:00:00,188,0
2014-07-02 05:10:00,340,0
2014-07-02 05:20:00,356,0
2014-07-02 05:30:00,309,0
2014-07-02 05:40:00,311,0
2014-07-02 05:50:00,304,0
2014-07-02 06:00:00,769,0
2014-07-02 06:10:00,592,0
2014-07-02 06:20:00,691,0
2014-07-02 06:30:00,709,0
2014-07-02 06:40:00,728,0
2014-07-02 06:50:00,507,0
2014-07-02 07:00:00,1256,0
2014-07-02 07:10:00,983,0
2014-07-02 07:20:00,1055,0
2014-07-02 07:30:00,1151,0
2014-07-02 07:40:00,1332,0
2014-07-02 07:50:00,1471,0
2014-07-02 08:00:00,1268,0
2014-07-02 08:10:00,1512,0
2014-07-02 08:20:00,1408,0
2014-07-02 08:30:00,1517,0
2014-07-02 08:40:00,1684,0
2014-07-02 08:50:00,1550,0
2014-07-02 09:00:00,1733,0
2014-07-02 09:10:00,1801,0
2014-07-02 09:20:00,1018,0
2014-07-02 09:30:00,1079,0
2014-07-02 09:40:00,1256,0
2014-07-02 09:50:00,1681,0
2014-07-02 10:00:00,1942,1
2014-07-02 10:10:00,1736,0
2014-07-02 10:20:00,1051,0
2014-07-02 10:30:00,669,0
2014-07-02 10:40:00,647,0
2014-07-02 10:50:00,1375,1
2014-07-02 11:00:00,1781,0
2014-07-02 11:10:00,1504,0
2014-07-02 11:20:00,1476,0
2014-07-02 11:30:00,1179,0
2014-07-02 11:40:00,1137,0
2014-07-02 11:50:00,1156,0
2014-07-02 12:00:00,1291,0
2014-07-02 12:10:00,1170,0
2014-07-02 12:20:00,1247,1
2014-07-02 12:30:00,1212,0
2014-07-02 12:40:00,1184,0
2014-07-02 12:50:00,1321,0
2014-07-02 13:00:00,1054,0
2014-07-02 13:10:00,879,0
2014-07-02 13:20:00,793,0
2014-07-02 13:30:00,743,0
2014-07-02 13:40:00,692,0
2014-07-02 13:50:00,825,0
2014-07-02 14:00:00,815,0
2014-07-02 14:10:00,618,0
2014-07-02 14:20:00,485,0
2014-07-02 14:30:00,418,0
2014-07-02 14:40:00,436,0
2014-07-02 14:50:00,536,0
2014-07-02 15:00:00,571,1
2014-07-02 15:10:00,390,0
2014-07-02 15:20:00,375,0
2014-07-02 15:30:00,398,0
2014-07-02 15:40:00,325,0
2014-07-02 15:50:00,273,0
2014-07-02 16:00:00,237,0
2014-07-02 16:10:00,151,0
2014-07-02 16:20:00,251,0
2014-07-02 16:30:00,162,0
2014-07-02 16:40:00,338,0
2014-07-02 16:50:00,238,0
2014-07-02 17:00:00,139,0
2014-07-02 17:10:00,144,0
2014-07-02 17:20:00,305,0
2014-07-02 17:30:00,163,0
2014-07-02 17:40:00,473,1
2014-07-02 17:50:00,367,0
2014-07-02 18:00:00,147,0
2014-07-02 18:10:00,146,0
2014-07-02 18:20:00,146,0
2014-07-02 18:30:00,157,0
2014-07-02 18:40:00,201,0
2014-07-02 18:50:00,241,0
2014-07-02 19:00:00,220,0
2014-07-02 19:10:00,223,0
2014-07-02 19:20:00,196,0
2014-07-02 19:30:00,177,0
2014-07-02 19:40:00,210,0
2014-07-02 19:50:00,705,1
2014-07-02 20:00:00,265,0
2014-07-02 20:10:00,290,0
2014-07-02 20:20:00,262,0
2014-07-02 20:30:00,247,0
2014-07-02 20:40:00,211,0
2014-07-02 20:50:00,588,1
2014-07-02 21:00:00,205,0
2014-07-02 21:10:00,228,0
2014-07-02 21:20:00,234,0
2014-07-02 21:30:00,266,0
2014-07-02 21:40:00,232,0
2014-07-02 21:50:00,214,0
2014-07-02 22:00:00,173,0
2014-07-02 22:10:00,152,0
2014-07-02 22:20:00,156,0
2014-07-02 22:30:00,189,0
2014-07-02 22:40:00,191,0
2014-07-02 22:50:00,217,0
2014-07-02 23:00:00,196,0
2014-07-02 23:10:00,179,0
2014-07-02 23:20:00,164,0
2014-07-02 23:30:00,136,0
2014-07-02 23:40:00,136,0
2014-07-02 23:50:00,174,0
2014-07-03 00:00:00,176,0
2014-07-03 00:10:00,207,0
2014-07-03 00:20:00,198,0
2014-07-03 00:30:00,170,0
2014-07-03 00:40:00,164,0
2014-07-03 00:50:00,134,0
2014-07-03 01:00:00,134,0
2014-07-03 01:10:00,166,0
2014-07-03 01:20:00,178,0
2014-07-03 01:30:00,197,0
2014-07-03 01:40:00,207,0
2014-07-03 01:50:00,170,0
2014-07-03 02:00:00,173,0
2014-07-03 02:10:00,144,0
2014-07-03 02:20:00,144,0
2014-07-03 02:30:00,163,0
2014-07-03 02:40:00,180,0
2014-07-03 02:50:00,191,0
2014-07-03 03:00:00,219,0
2014-07-03 03:10:00,184,0
2014-07-03 03:20:00,188,0
2014-07-03 03:30:00,157,0
2014-07-03 03:40:00,148,0
2014-07-03 03:50:00,158,0
2014-07-03 04:00:00,184,0
2014-07-03 04:10:00,175,0
2014-07-03 04:20:00,188,0
2014-07-03 04:30:00,158,0
2014-07-03 04:40:00,148,0
2014-07-03 04:50:00,147,0
2014-07-03 05:00:00,164,0
2014-07-03 05:10:00,193,0
2014-07-03 05:20:00,247,0
2014-07-03 05:30:00,606,0
2014-07-03 05:40:00,288,0
2014-07-03 05:50:00,328,0
2014-07-03 06:00:00,438,0
2014-07-03 06:10:00,310,0
2014-07-03 06:20:00,616,0
2014-07-03 06:30:00,1108,0
2014-07-03 06:40:00,637,0
2014-07-03 06:50:00,839,0
2014-07-03 07:00:00,861,0
2014-07-03 07:10:00,469,0
2014-07-03 07:20:00,673,0
2014-07-03 07:30:00,963,0
2014-07-03 07:40:00,1005,0
2014-07-03 07:50:00,1091,0
2014-07-03 08:00:00,1453,0
2014-07-03 08:10:00,958,0
2014-07-03 08:20:00,704,0
2014-07-03 08:30:00,782,0
2014-07-03 08:40:00,780,0
2014-07-03 08:50:00,810,0
2014-07-03 09:00:00,1625,0
2014-07-03 09:10:00,1161,0
2014-07-03 09:20:00,1250,0
2014-07-03 09:30:00,1557,0
2014-07-03 09:40:00,1012,0
2014-07-03 09:50:00,1000,0
2014-07-03 10:00:00,1643,0
2014-07-03 10:10:00,1086,0
2014-07-03 10:20:00,1280,0
2014-07-03 10:30:00,1801,0
2014-07-03 10:40:00,1019,0
2014-07-03 10:50:00,1420,1
2014-07-03 11:00:00,1630,0
2014-07-03 11:10:00,789,0
2014-07-03 11:20:00,998,0
2014-07-03 11:30:00,1543,0
2014-07-03 11:40:00,1163,0
2014-07-03 11:50:00,1024,0
2014-07-03 12:00:00,1053,0
2014-07-03 12:10:00,242,0
2014-07-03 12:20:00,597,0
2014-07-03 12:30:00,1129,0
