"Index","power","anomaly"
2012-09-01 00:00:00,338.5,0
2012-09-01 00:10:00,309.31,0
2012-09-01 00:20:00,488.94,0
2012-09-01 00:30:00,463.09,0
2012-09-01 00:40:00,403.23,0
2012-09-01 00:50:00,359.91,0
2012-09-01 01:00:00,276.83,0
2012-09-01 01:10:00,223.03,0
2012-09-01 01:20:00,426.84,0
2012-09-01 01:30:00,315.41,0
2012-09-01 01:40:00,245.61,0
2012-09-01 01:50:00,247.68,0
2012-09-01 02:00:00,468.42,0
2012-09-01 02:10:00,532.63,0
2012-09-01 02:20:00,405.58,0
2012-09-01 02:30:00,334.85,0
2012-09-01 02:40:00,335.4,0
2012-09-01 02:50:00,179.86,0
2012-09-01 03:00:00,167.02,0
2012-09-01 03:10:00,253.58,0
2012-09-01 03:20:00,1919.1,0
2012-09-01 03:30:00,4645.37,0
2012-09-01 03:40:00,4756.06,0
2012-09-01 03:50:00,4733.66,0
2012-09-01 04:00:00,4781.51,0
2012-09-01 04:10:00,4786.25,0
2012-09-01 04:20:00,4747.68,0
2012-09-01 04:30:00,1813.5,1
2012-09-01 04:40:00,175.9,0
2012-09-01 04:50:00,168.12,0
2012-09-01 05:00:00,253.56,0
2012-09-01 05:10:00,321.77,0
2012-09-01 05:20:00,421.17,0
2012-09-01 05:30:00,374.67,0
2012-09-01 05:40:00,256.59,0
2012-09-01 05:50:00,352.92,0
2012-09-01 06:00:00,437.47,0
2012-09-01 06:10:00,408,0
2012-09-01 06:20:00,269.02,0
2012-09-01 06:30:00,242.76,0
2012-09-01 06:40:00,176.51,0
2012-09-01 06:50:00,245.8,0
2012-09-01 07:00:00,378.95,0
2012-09-01 07:10:00,407,0
2012-09-01 07:20:00,337.19,0
2012-09-01 07:30:00,311.67,0
2012-09-01 07:40:00,254.34,0
2012-09-01 07:50:00,270.4,0
2012-09-01 08:00:00,349.08,0
2012-09-01 08:10:00,334.17,0
2012-09-01 08:20:00,266.88,0
2012-09-01 08:30:00,254.46,0
2012-09-01 08:40:00,376.11,0
2012-09-01 08:50:00,407.7,0
2012-09-01 09:00:00,340.17,0
2012-09-01 09:10:00,336.2,0
2012-09-01 09:20:00,295.24,0
2012-09-01 09:30:00,662.81,0
2012-09-01 09:40:00,453.1,0
2012-09-01 09:50:00,368.62,0
2012-09-01 10:00:00,408.15,0
2012-09-01 10:10:00,531.82,0
2012-09-01 10:20:00,518.15,0
2012-09-01 10:30:00,367.31,0
2012-09-01 10:40:00,373.41,0
2012-09-01 10:50:00,421.48,0
2012-09-01 11:00:00,366.9,0
2012-09-01 11:10:00,363.42,0
2012-09-01 11:20:00,227.13,0
2012-09-01 11:30:00,209.69,0
2012-09-01 11:40:00,411.18,0
2012-09-01 11:50:00,951.6,0
2012-09-01 12:00:00,808.87,0
2012-09-01 12:10:00,556.66,0
2012-09-01 12:20:00,405.88,0
2012-09-01 12:30:00,905.34,0
2012-09-01 12:40:00,1200.96,1
2012-09-01 12:50:00,385.9,0
2012-09-01 13:00:00,319.53,0
2012-09-01 13:10:00,231.51,0
2012-09-01 13:20:00,323.68,0
2012-09-01 13:30:00,553.77,0
2012-09-01 13:40:00,567.55,0
2012-09-01 13:50:00,549.71,0
2012-09-01 14:00:00,449.98,0
2012-09-01 14:10:00,455.35,0
2012-09-01 14:20:00,439.72,0
2012-09-01 14:30:00,434.73,0
2012-09-01 14:40:00,399.86,0
2012-09-01 14:50:00,328.58,0
2012-09-01 15:00:00,288.56,0
2012-09-01 15:10:00,364.07,0
2012-09-01 15:20:00,436.53,0
2012-09-01 15:30:00,1053.64,1
2012-09-01 15:40:00,428.37,0
2012-09-01 15:50:00,447.16,0
2012-09-01 16:00:00,468.03,0
2012-09-01 16:10:00,521.37,0
2012-09-01 16:20:00,440.56,0
2012-09-01 16:30:00,439.42,0
2012-09-01 16:40:00,494.23,0
2012-09-01 16:50:00,402.51,0
2012-09-01 17:00:00,365.87,0
2012-09-01 17:10:00,348.22,0
2012-09-01 17:20:00,378.69,0
2012-09-01 17:30:00,350.62,0
2012-09-01 17:40:00,302.57,0
