"Index","anom_location"
2014-06-22 00:50:00,"lights_plugs2"
2014-06-23 14:50:00,"clotheswasher1"
2014-06-23 18:50:00,"lights_plugs2"
2014-06-23 20:50:00,"lights_plugs2"
2014-06-24 00:50:00,"lights_plugs2"
2014-06-25 07:50:00,"clotheswasher1"
2014-06-26 20:50:00,"lights_plugs2"
2014-06-27 22:50:00,"lights_plugs2"
2014-06-29 01:50:00,"lights_plugs2"
2014-06-30 07:50:00,"clotheswasher1"
2014-06-30 08:50:00,"lights_plugs2"
2014-06-30 09:50:00,"lights_plugs2"
2014-06-30 10:50:00,"lights_plugs2"
2014-06-30 11:50:00,"lights_plugs2"
2014-07-02 07:50:00,"lights_plugs2"
2014-07-02 08:50:00,"lights_plugs2"
2014-07-02 12:50:00,"lights_plugs2"
2014-07-02 20:50:00,"lights_plugs2"
2014-07-03 16:50:00,"lights_plugs2"
2014-07-03 22:50:00,"lights_plugs2"
2014-07-04 02:50:00,"lights_plugs2"
2014-07-04 03:50:00,"lights_plugs2"
2014-07-05 10:50:00,"lights_plugs2"
2014-07-05 15:50:00,"lights_plugs2"
2014-07-05 21:50:00,"lights_plugs2"
2014-07-06 00:50:00,"lights_plugs2"
2014-07-06 01:50:00,"lights_plugs2"
2014-07-06 03:50:00,"lights_plugs2"
2014-07-06 04:50:00,"lights_plugs2"
2014-07-06 05:50:00,"lights_plugs2"
2014-07-06 17:50:00,"lights_plugs2"
2014-07-06 18:50:00,"lights_plugs2"
2014-07-08 02:50:00,"clotheswasher1"
2014-07-09 00:50:00,"lights_plugs2"
2014-07-09 17:50:00,"lights_plugs2"
2014-07-10 12:50:00,"lights_plugs2"
2014-07-10 18:50:00,"lights_plugs2"
2014-07-10 19:50:00,"lights_plugs2"
2014-07-10 22:50:00,"lights_plugs2"
2014-07-11 03:50:00,"lights_plugs2"
2014-07-11 04:50:00,"lights_plugs2"
2014-07-11 05:50:00,"lights_plugs2"
2014-07-11 06:50:00,"lights_plugs2"
2014-07-11 07:50:00,"lights_plugs2"
2014-07-16 18:50:00,"lights_plugs2"
2014-07-16 19:50:00,"lights_plugs2"
2014-07-16 20:50:00,"lights_plugs2"
2014-07-16 21:50:00,"lights_plugs2"
2014-07-16 22:50:00,"lights_plugs2"
2014-07-16 23:50:00,"lights_plugs2"
2014-07-17 01:50:00,"lights_plugs2"
2014-07-17 03:50:00,"lights_plugs2"
2014-07-17 14:50:00,"lights_plugs2"
2014-07-18 09:50:00,"clotheswasher1"
2014-07-18 13:50:00,"lights_plugs2"
2014-07-18 16:50:00,"clotheswasher1"
2014-07-18 18:50:00,"clotheswasher1"
2014-07-18 20:50:00,"clotheswasher1"
2014-07-20 01:50:00,"lights_plugs2"
2014-07-20 09:50:00,"lights_plugs2"
2014-07-20 10:50:00,"clotheswasher1"
2014-07-21 02:50:00,"lights_plugs2"
2014-07-21 08:50:00,"lights_plugs2"
2014-07-21 09:50:00,"lights_plugs2"
2014-07-21 11:50:00,"lights_plugs2"
2014-07-21 12:50:00,"lights_plugs2"
2014-07-21 13:50:00,"lights_plugs2"
2014-07-21 14:50:00,"lights_plugs2"
2014-07-21 20:50:00,"lights_plugs2"
2014-07-21 22:50:00,"lights_plugs2"
2014-07-22 08:50:00,"lights_plugs2"
2014-07-22 16:50:00,"lights_plugs2"
2014-07-23 07:50:00,"lights_plugs2"
2014-07-23 19:50:00,"lights_plugs2"
2014-07-25 02:50:00,"lights_plugs2"
2014-07-25 19:50:00,"lights_plugs2"
2014-07-26 10:50:00,"lights_plugs2"
2014-07-26 11:50:00,"lights_plugs2"
2014-07-27 01:50:00,"lights_plugs2"
2014-07-27 18:50:00,"lights_plugs2"
2014-07-28 03:50:00,"lights_plugs2"
2014-07-28 04:50:00,"lights_plugs2"
2014-07-28 05:50:00,"lights_plugs2"
2014-07-28 06:50:00,"lights_plugs2"
2014-07-29 18:50:00,"lights_plugs2"
2014-07-30 01:50:00,"lights_plugs2"
2014-07-30 13:50:00,"lights_plugs2"
2014-07-31 03:50:00,"lights_plugs2"
2014-08-03 22:50:00,"lights_plugs2"
2014-08-05 00:50:00,"lights_plugs2"
2014-08-05 02:50:00,"lights_plugs2"
2014-08-05 03:50:00,"lights_plugs2"
2014-08-05 04:50:00,"lights_plugs2"
2014-08-05 05:50:00,"clotheswasher1"
2014-08-05 06:50:00,"clotheswasher1"
2014-08-05 07:50:00,"clotheswasher1"
2014-08-08 13:50:00,"clotheswasher1"
2014-08-08 14:50:00,"clotheswasher1"
2014-08-08 15:50:00,"clotheswasher1"
2014-08-08 16:50:00,"lights_plugs2"
2014-08-08 22:50:00,"lights_plugs2"
2014-08-08 23:50:00,"lights_plugs2"
2014-08-14 01:50:00,"lights_plugs2"
2014-08-16 04:50:00,"clotheswasher1"
2014-08-16 05:50:00,"clotheswasher1"
2014-08-20 12:50:00,"clotheswasher1"
2014-08-21 03:50:00,"lights_plugs2"
2014-08-21 04:50:00,"lights_plugs2"
2014-08-21 05:50:00,"lights_plugs2"
2014-08-21 06:50:00,"lights_plugs2"
2014-08-21 07:50:00,"lights_plugs2"
2014-08-21 08:50:00,"lights_plugs2"
2014-08-21 09:50:00,"lights_plugs2"
2014-08-21 10:50:00,"lights_plugs2"
2014-08-21 11:50:00,"lights_plugs2"
2014-08-21 12:50:00,"lights_plugs2"
2014-08-21 13:50:00,"lights_plugs2"
2014-08-22 04:50:00,"lights_plugs2"
2014-08-22 19:50:00,"lights_plugs2"
2014-08-22 20:50:00,"lights_plugs2"
2014-08-23 13:50:00,"clotheswasher1"
2014-08-23 14:50:00,"lights_plugs2"
2014-08-23 15:50:00,"lights_plugs2"
2014-08-23 16:50:00,"lights_plugs2"
2014-08-23 17:50:00,"lights_plugs2"
2014-08-23 18:50:00,"lights_plugs2"
2014-08-25 01:50:00,"lights_plugs2"
2014-08-25 02:50:00,"lights_plugs2"
2014-08-27 22:50:00,"lights_plugs2"
2014-08-28 01:50:00,"lights_plugs2"
2014-08-30 12:50:00,"lights_plugs2"
2014-08-30 15:50:00,"lights_plugs2"
2014-08-30 16:50:00,"lights_plugs2"
2014-08-30 17:50:00,"lights_plugs2"
2014-08-30 18:50:00,"lights_plugs2"
2014-08-30 19:50:00,"lights_plugs2"
2014-08-30 20:50:00,"lights_plugs2"
2014-08-30 21:50:00,"lights_plugs2"
2014-08-30 22:50:00,"lights_plugs2"
2014-08-30 23:50:00,"lights_plugs2"
