"Index","power","anomaly"
2014-07-01 00:00:00,996.6,0
2014-07-01 00:10:00,187.8,0
2014-07-01 00:20:00,160,0
2014-07-01 00:30:00,160.6,0
2014-07-01 00:40:00,159.1,0
2014-07-01 00:50:00,170.8,0
2014-07-01 01:00:00,1347.7,1
2014-07-01 01:10:00,1709.2,0
2014-07-01 01:20:00,1621.8,0
2014-07-01 01:30:00,1604.9,0
2014-07-01 01:40:00,1676,0
2014-07-01 01:50:00,1655.8,0
2014-07-01 02:00:00,2677.9,1
2014-07-01 02:10:00,1738.1,0
2014-07-01 02:20:00,1710.8,0
2014-07-01 02:30:00,1819.3,0
2014-07-01 02:40:00,3667.1,1
2014-07-01 02:50:00,5950.2,1
2014-07-01 03:00:00,4624.4,1
2014-07-01 03:10:00,3983.7,1
2014-07-01 03:20:00,3072,0
2014-07-01 03:30:00,1505.2,0
2014-07-01 03:40:00,1500,0
2014-07-01 03:50:00,1562.1,0
2014-07-01 04:00:00,1610.5,0
2014-07-01 04:10:00,1763.1,0
2014-07-01 04:20:00,1894.8,0
2014-07-01 04:30:00,1564.2,0
2014-07-01 04:40:00,1469.7,0
2014-07-01 04:50:00,1464,0
2014-07-01 05:00:00,1662.5,0
2014-07-01 05:10:00,1505.7,0
2014-07-01 05:20:00,1547.1,0
2014-07-01 05:30:00,1431.7,0
2014-07-01 05:40:00,1406.3,0
2014-07-01 05:50:00,1393.6,0
2014-07-01 06:00:00,1389.4,0
2014-07-01 06:10:00,1386.3,0
2014-07-01 06:20:00,1383.3,0
2014-07-01 06:30:00,1459.9,0
2014-07-01 06:40:00,1482.4,0
2014-07-01 06:50:00,1408.4,0
2014-07-01 07:00:00,396.9,0
2014-07-01 07:10:00,83,0
2014-07-01 07:20:00,83,0
2014-07-01 07:30:00,1260.6,0
2014-07-01 07:40:00,1704.3,0
2014-07-01 07:50:00,1380.4,0
2014-07-01 08:00:00,1479.5,0
2014-07-01 08:10:00,1471.3,1
2014-07-01 08:20:00,597.3,1
2014-07-01 08:30:00,83,0
2014-07-01 08:40:00,362.5,0
2014-07-01 08:50:00,1382,0
2014-07-01 09:00:00,1376.1,0
2014-07-01 09:10:00,1376.2,0
2014-07-01 09:20:00,1397.2,1
2014-07-01 09:30:00,1479.7,1
2014-07-01 09:40:00,1457.5,0
2014-07-01 09:50:00,472.8,1
2014-07-01 10:00:00,83,0
2014-07-01 10:10:00,83,0
2014-07-01 10:20:00,83,0
2014-07-01 10:30:00,632.5,0
2014-07-01 10:40:00,1384.1,0
2014-07-01 10:50:00,1387.9,1
2014-07-01 11:00:00,1482.3,1
2014-07-01 11:10:00,836.6,1
2014-07-01 11:20:00,83,0
2014-07-01 11:30:00,83,0
2014-07-01 11:40:00,83.3,0
2014-07-01 11:50:00,83.1,0
2014-07-01 12:00:00,1004.7,0
2014-07-01 12:10:00,1371.2,0
2014-07-01 12:20:00,659.3,0
2014-07-01 12:30:00,2259.4,1
2014-07-01 12:40:00,703.3,1
2014-07-01 12:50:00,1183.9,1
2014-07-01 13:00:00,550.8,1
2014-07-01 13:10:00,1017.2,1
2014-07-01 13:20:00,1718.6,1
2014-07-01 13:30:00,1156.6,0
2014-07-01 13:40:00,309.2,0
2014-07-01 13:50:00,275.7,0
2014-07-01 14:00:00,88,0
2014-07-01 14:10:00,51.1,0
2014-07-01 14:20:00,839,1
2014-07-01 14:30:00,183.6,0
2014-07-01 14:40:00,51,0
2014-07-01 14:50:00,106.2,0
2014-07-01 15:00:00,153.6,0
2014-07-01 15:10:00,106.3,0
2014-07-01 15:20:00,51.2,0
2014-07-01 15:30:00,51.1,0
2014-07-01 15:40:00,51.4,0
2014-07-01 15:50:00,51.3,0
2014-07-01 16:00:00,51,0
2014-07-01 16:10:00,76.7,0
2014-07-01 16:20:00,155.7,0
2014-07-01 16:30:00,141.9,0
2014-07-01 16:40:00,51.2,0
2014-07-01 16:50:00,51.1,0
2014-07-01 17:00:00,51.1,0
2014-07-01 17:10:00,948.7,1
2014-07-01 17:20:00,51,0
2014-07-01 17:30:00,51.1,0
2014-07-01 17:40:00,142.8,0
2014-07-01 17:50:00,152.2,0
2014-07-01 18:00:00,85.3,0
2014-07-01 18:10:00,51,0
2014-07-01 18:20:00,51,0
2014-07-01 18:30:00,51,0
2014-07-01 18:40:00,51,0
2014-07-01 18:50:00,51,0
2014-07-01 19:00:00,80.5,0
2014-07-01 19:10:00,157,1
2014-07-01 19:20:00,150.8,0
2014-07-01 19:30:00,51.8,0
2014-07-01 19:40:00,52,0
2014-07-01 19:50:00,52,0
2014-07-01 20:00:00,51.8,0
2014-07-01 20:10:00,52.1,0
2014-07-01 20:20:00,52,0
2014-07-01 20:30:00,157.6,1
2014-07-01 20:40:00,152.8,1
2014-07-01 20:50:00,79.8,0
2014-07-01 21:00:00,52,0
2014-07-01 21:10:00,51.9,0
