"Index","power","anomaly"
2014-07-01 00:00:00,83.2,0
2014-07-01 00:10:00,112.3,0
2014-07-01 00:20:00,191.9,0
2014-07-01 00:30:00,188.5,0
2014-07-01 00:40:00,105.2,0
2014-07-01 00:50:00,83,0
2014-07-01 01:00:00,155.5,0
2014-07-01 01:10:00,381.1,0
2014-07-01 01:20:00,377.4,0
2014-07-01 01:30:00,296.9,0
2014-07-01 01:40:00,270.8,0
2014-07-01 01:50:00,293.6,0
2014-07-01 02:00:00,378.4,0
2014-07-01 02:10:00,502.9,0
2014-07-01 02:20:00,534.9,0
2014-07-01 02:30:00,271.1,0
2014-07-01 02:40:00,344.2,0
2014-07-01 02:50:00,384.2,0
2014-07-01 03:00:00,381.6,0
2014-07-01 03:10:00,381.9,0
2014-07-01 03:20:00,378.6,0
2014-07-01 03:30:00,378.1,0
2014-07-01 03:40:00,323.6,0
2014-07-01 03:50:00,273.2,0
2014-07-01 04:00:00,273.1,0
2014-07-01 04:10:00,385.8,0
2014-07-01 04:20:00,381.8,0
2014-07-01 04:30:00,377.1,0
2014-07-01 04:40:00,291,0
2014-07-01 04:50:00,273.5,0
2014-07-01 05:00:00,290.9,0
2014-07-01 05:10:00,386.8,0
2014-07-01 05:20:00,385.9,0
2014-07-01 05:30:00,325.2,0
2014-07-01 05:40:00,277.3,0
2014-07-01 05:50:00,283.2,0
2014-07-01 06:00:00,387.8,0
2014-07-01 06:10:00,387.4,0
2014-07-01 06:20:00,346.3,0
2014-07-01 06:30:00,278,0
2014-07-01 06:40:00,277.7,0
2014-07-01 06:50:00,364.9,0
2014-07-01 07:00:00,387.5,0
2014-07-01 07:10:00,363.1,0
2014-07-01 07:20:00,276.8,0
2014-07-01 07:30:00,277.7,0
2014-07-01 07:40:00,352.2,0
2014-07-01 07:50:00,388.4,0
2014-07-01 08:00:00,374.5,0
2014-07-01 08:10:00,282.1,0
2014-07-01 08:20:00,281,0
2014-07-01 08:30:00,347.5,0
2014-07-01 08:40:00,391.1,0
2014-07-01 08:50:00,359.5,0
2014-07-01 09:00:00,866.4,0
2014-07-01 09:10:00,1005.9,0
2014-07-01 09:20:00,1102.2,0
2014-07-01 09:30:00,1106.5,0
2014-07-01 09:40:00,1032.6,0
2014-07-01 09:50:00,993.9,0
2014-07-01 10:00:00,1015,0
2014-07-01 10:10:00,1103.6,0
2014-07-01 10:20:00,1098.1,1
2014-07-01 10:30:00,1002.7,1
2014-07-01 10:40:00,994.6,0
2014-07-01 10:50:00,1034.6,0
2014-07-01 11:00:00,1094.3,0
2014-07-01 11:10:00,1071,0
2014-07-01 11:20:00,357.9,0
2014-07-01 11:30:00,333.2,0
2014-07-01 11:40:00,403.3,0
2014-07-01 11:50:00,441.9,0
2014-07-01 12:00:00,405.9,0
2014-07-01 12:10:00,331.8,0
2014-07-01 12:20:00,329,0
2014-07-01 12:30:00,415.5,0
2014-07-01 12:40:00,440.6,0
2014-07-01 12:50:00,401.6,0
2014-07-01 13:00:00,178.2,0
2014-07-01 13:10:00,135.1,0
2014-07-01 13:20:00,222.3,0
2014-07-01 13:30:00,242.6,0
2014-07-01 13:40:00,189.6,0
2014-07-01 13:50:00,136.4,0
2014-07-01 14:00:00,136,0
2014-07-01 14:10:00,244,0
2014-07-01 14:20:00,243.4,0
2014-07-01 14:30:00,141.4,0
2014-07-01 14:40:00,85.9,0
2014-07-01 14:50:00,115.5,0
2014-07-01 15:00:00,195.1,0
2014-07-01 15:10:00,193,0
2014-07-01 15:20:00,95.3,0
2014-07-01 15:30:00,85.1,0
2014-07-01 15:40:00,133.3,0
2014-07-01 15:50:00,192.8,0
2014-07-01 16:00:00,173.6,0
2014-07-01 16:10:00,84.6,0
2014-07-01 16:20:00,85,0
2014-07-01 16:30:00,178,0
2014-07-01 16:40:00,192.5,0
2014-07-01 16:50:00,128.2,0
2014-07-01 17:00:00,85.3,0
2014-07-01 17:10:00,95.5,0
2014-07-01 17:20:00,193.2,0
2014-07-01 17:30:00,191.3,0
2014-07-01 17:40:00,106.5,0
2014-07-01 17:50:00,83.7,0
