"Index","power","anomaly"
2014-07-01 00:00:00,262.1,0
2014-07-01 00:10:00,247.9,0
2014-07-01 00:20:00,246.5,0
2014-07-01 00:30:00,245.9,0
2014-07-01 00:40:00,290.4,0
2014-07-01 00:50:00,245.8,0
2014-07-01 01:00:00,245.1,0
2014-07-01 01:10:00,244.1,0
2014-07-01 01:20:00,244.5,0
2014-07-01 01:30:00,281.2,0
2014-07-01 01:40:00,278.9,0
2014-07-01 01:50:00,302,0
2014-07-01 02:00:00,287.8,0
2014-07-01 02:10:00,265.6,0
2014-07-01 02:20:00,249.2,0
2014-07-01 02:30:00,442.9,0
2014-07-01 02:40:00,482.9,0
2014-07-01 02:50:00,274.1,0
2014-07-01 03:00:00,175.4,0
2014-07-01 03:10:00,304.9,0
2014-07-01 03:20:00,291.3,0
2014-07-01 03:30:00,285.7,0
2014-07-01 03:40:00,283.1,0
2014-07-01 03:50:00,279.2,0
2014-07-01 04:00:00,266.1,0
2014-07-01 04:10:00,299.2,0
2014-07-01 04:20:00,253.8,0
2014-07-01 04:30:00,253.5,0
2014-07-01 04:40:00,252.6,0
2014-07-01 04:50:00,251.3,0
2014-07-01 05:00:00,250.4,0
2014-07-01 05:10:00,249.1,0
2014-07-01 05:20:00,245.3,0
2014-07-01 05:30:00,291.9,0
2014-07-01 05:40:00,250.7,0
2014-07-01 05:50:00,292.3,0
2014-07-01 06:00:00,279.4,0
2014-07-01 06:10:00,276.1,0
2014-07-01 06:20:00,274,0
2014-07-01 06:30:00,262.5,0
2014-07-01 06:40:00,251.7,0
2014-07-01 06:50:00,296,0
2014-07-01 07:00:00,250.3,0
2014-07-01 07:10:00,250.2,0
2014-07-01 07:20:00,249.3,0
2014-07-01 07:30:00,248.7,0
2014-07-01 07:40:00,248,0
2014-07-01 07:50:00,247.5,0
2014-07-01 08:00:00,243,0
2014-07-01 08:10:00,334.8,0
2014-07-01 08:20:00,274.1,0
2014-07-01 08:30:00,268.1,0
2014-07-01 08:40:00,262.1,0
2014-07-01 08:50:00,257.9,0
2014-07-01 09:00:00,253.8,0
2014-07-01 09:10:00,275.1,0
2014-07-01 09:20:00,167.4,0
2014-07-01 09:30:00,219.3,0
2014-07-01 09:40:00,284.8,0
2014-07-01 09:50:00,279.1,0
2014-07-01 10:00:00,272.7,0
2014-07-01 10:10:00,273.5,0
2014-07-01 10:20:00,254.7,0
