"Index","power","anomaly"
2014-07-01 00:00:00,344.3,0
2014-07-01 00:10:00,427.2,0
2014-07-01 00:20:00,1652.1,1
2014-07-01 00:30:00,2947.9,1
2014-07-01 00:40:00,1096.7,0
2014-07-01 00:50:00,566.1,0
2014-07-01 01:00:00,2986.7,1
2014-07-01 01:10:00,2099.6,1
2014-07-01 01:20:00,588,0
2014-07-01 01:30:00,1794,0
2014-07-01 01:40:00,2964.3,1
2014-07-01 01:50:00,547.8,0
2014-07-01 02:00:00,723.8,0
2014-07-01 02:10:00,3133.7,0
2014-07-01 02:20:00,3047.3,0
2014-07-01 02:30:00,3226.3,0
2014-07-01 02:40:00,3355.1,0
2014-07-01 02:50:00,2893.6,0
2014-07-01 03:00:00,2982.4,1
2014-07-01 03:10:00,2838.6,0
2014-07-01 03:20:00,1341.1,0
2014-07-01 03:30:00,397.5,0
2014-07-01 03:40:00,485.7,0
2014-07-01 03:50:00,429.2,0
2014-07-01 04:00:00,414.3,0
2014-07-01 04:10:00,666.9,0
2014-07-01 04:20:00,361.9,0
2014-07-01 04:30:00,350.7,0
2014-07-01 04:40:00,341.9,0
2014-07-01 04:50:00,348.1,0
2014-07-01 05:00:00,697.6,0
2014-07-01 05:10:00,379.6,0
2014-07-01 05:20:00,359.5,0
2014-07-01 05:30:00,346.1,0
2014-07-01 05:40:00,340.8,0
2014-07-01 05:50:00,341.1,0
2014-07-01 06:00:00,338.5,0
2014-07-01 06:10:00,252.9,0
2014-07-01 06:20:00,337.2,0
2014-07-01 06:30:00,339.8,0
2014-07-01 06:40:00,280.3,0
2014-07-01 06:50:00,233.4,0
2014-07-01 07:00:00,342,0
2014-07-01 07:10:00,332.6,0
2014-07-01 07:20:00,315,0
2014-07-01 07:30:00,233,0
2014-07-01 07:40:00,283.8,0
2014-07-01 07:50:00,344.6,0
2014-07-01 08:00:00,332.9,0
2014-07-01 08:10:00,256.1,0
2014-07-01 08:20:00,233.2,0
2014-07-01 08:30:00,354.8,0
2014-07-01 08:40:00,333.4,0
2014-07-01 08:50:00,296.4,0
2014-07-01 09:00:00,233.1,0
2014-07-01 09:10:00,316.1,0
2014-07-01 09:20:00,339.3,0
2014-07-01 09:30:00,332.7,0
2014-07-01 09:40:00,236.6,0
2014-07-01 09:50:00,253.8,0
2014-07-01 10:00:00,355.4,0
2014-07-01 10:10:00,357.2,0
2014-07-01 10:20:00,1543.5,1
2014-07-01 10:30:00,1666.6,1
2014-07-01 10:40:00,890,0
2014-07-01 10:50:00,469,0
2014-07-01 11:00:00,431.7,0
2014-07-01 11:10:00,440.6,0
2014-07-01 11:20:00,373.7,0
2014-07-01 11:30:00,2443.9,1
2014-07-01 11:40:00,698.1,0
2014-07-01 11:50:00,399.8,0
2014-07-01 12:00:00,425.1,0
2014-07-01 12:10:00,483.2,0
2014-07-01 12:20:00,472.4,0
2014-07-01 12:30:00,428.3,0
2014-07-01 12:40:00,404.9,0
2014-07-01 12:50:00,433.3,0
2014-07-01 13:00:00,967.5,0
2014-07-01 13:10:00,465,0
2014-07-01 13:20:00,435.3,0
2014-07-01 13:30:00,495.2,0
2014-07-01 13:40:00,1141.8,1
2014-07-01 13:50:00,2095.7,1
2014-07-01 14:00:00,1421.2,1
2014-07-01 14:10:00,3165.9,1
2014-07-01 14:20:00,3196.7,1
2014-07-01 14:30:00,3021,1
2014-07-01 14:40:00,3085.2,1
2014-07-01 14:50:00,1895.3,1
2014-07-01 15:00:00,273.9,0
2014-07-01 15:10:00,258.1,0
2014-07-01 15:20:00,279.9,0
2014-07-01 15:30:00,347.1,0
2014-07-01 15:40:00,276.4,0
2014-07-01 15:50:00,262.9,0
2014-07-01 16:00:00,262,0
2014-07-01 16:10:00,257.3,0
2014-07-01 16:20:00,259,0
2014-07-01 16:30:00,244.5,0
2014-07-01 16:40:00,163,0
2014-07-01 16:50:00,301.7,0
2014-07-01 17:00:00,259.2,0
2014-07-01 17:10:00,208.4,0
2014-07-01 17:20:00,144.8,0
2014-07-01 17:30:00,267.1,0
2014-07-01 17:40:00,249.9,0
2014-07-01 17:50:00,190.4,0
2014-07-01 18:00:00,150.4,0
2014-07-01 18:10:00,270.4,0
2014-07-01 18:20:00,248.3,0
2014-07-01 18:30:00,176.8,0
2014-07-01 18:40:00,163.3,0
2014-07-01 18:50:00,268.8,0
2014-07-01 19:00:00,272.8,0
2014-07-01 19:10:00,227.3,0
2014-07-01 19:20:00,195.9,0
2014-07-01 19:30:00,276.3,0
2014-07-01 19:40:00,264.4,0
2014-07-01 19:50:00,247.2,0
2014-07-01 20:00:00,201.5,0
2014-07-01 20:10:00,143.7,0
2014-07-01 20:20:00,274.1,0
2014-07-01 20:30:00,251.3,0
2014-07-01 20:40:00,234.4,0
2014-07-01 20:50:00,143.5,0
2014-07-01 21:00:00,322.8,0
2014-07-01 21:10:00,2904.7,0
2014-07-01 21:20:00,2897.7,0
2014-07-01 21:30:00,1758.8,1
2014-07-01 21:40:00,182.3,0
2014-07-01 21:50:00,268.6,0
2014-07-01 22:00:00,572.4,0
2014-07-01 22:10:00,2798.8,1
2014-07-01 22:20:00,1775.8,1
2014-07-01 22:30:00,273.8,0
2014-07-01 22:40:00,268.1,0
2014-07-01 22:50:00,226.9,0
2014-07-01 23:00:00,719.4,0
2014-07-01 23:10:00,2888.3,1
2014-07-01 23:20:00,2869.6,0
2014-07-01 23:30:00,2878.7,0
2014-07-01 23:40:00,1784.4,1
2014-07-01 23:50:00,264.4,0
2014-07-02 00:00:00,2362.4,1
2014-07-02 00:10:00,2589.9,1
2014-07-02 00:20:00,168.9,0
2014-07-02 00:30:00,249.7,0
2014-07-02 00:40:00,2748.6,1
2014-07-02 00:50:00,1703.2,0
2014-07-02 01:00:00,169.2,0
2014-07-02 01:10:00,388.2,0
2014-07-02 01:20:00,2671.8,1
2014-07-02 01:30:00,1624,0
2014-07-02 01:40:00,437.4,0
2014-07-02 01:50:00,347.2,0
2014-07-02 02:00:00,2498.8,0
2014-07-02 02:10:00,2888.3,0
2014-07-02 02:20:00,2808.4,0
2014-07-02 02:30:00,4645.9,0
2014-07-02 02:40:00,8082.5,1
2014-07-02 02:50:00,6731.4,1
2014-07-02 03:00:00,6138.8,1
2014-07-02 03:10:00,5355.7,1
2014-07-02 03:20:00,408.9,0
2014-07-02 03:30:00,1791.2,1
2014-07-02 03:40:00,384.8,0
2014-07-02 03:50:00,325.2,0
2014-07-02 04:00:00,234.6,0
2014-07-02 04:10:00,325.9,0
2014-07-02 04:20:00,402.7,0
2014-07-02 04:30:00,567.4,0
2014-07-02 04:40:00,433.8,0
2014-07-02 04:50:00,257,0
2014-07-02 05:00:00,363.6,0
2014-07-02 05:10:00,336.3,0
2014-07-02 05:20:00,311.8,0
2014-07-02 05:30:00,238.7,0
2014-07-02 05:40:00,202.2,0
2014-07-02 05:50:00,304.1,0
2014-07-02 06:00:00,300.3,0
2014-07-02 06:10:00,255.1,0
2014-07-02 06:20:00,201.1,0
2014-07-02 06:30:00,332.6,0
2014-07-02 06:40:00,317,0
2014-07-02 06:50:00,300.2,0
2014-07-02 07:00:00,219.7,0
2014-07-02 07:10:00,302.6,0
2014-07-02 07:20:00,322,0
2014-07-02 07:30:00,572,1
2014-07-02 07:40:00,253.7,0
2014-07-02 07:50:00,583.2,0
2014-07-02 08:00:00,332.4,0
2014-07-02 08:10:00,312.7,0
2014-07-02 08:20:00,237.8,0
2014-07-02 08:30:00,206.8,0
2014-07-02 08:40:00,325.3,0
2014-07-02 08:50:00,318.4,0
2014-07-02 09:00:00,259,0
2014-07-02 09:10:00,197.9,0
2014-07-02 09:20:00,317.5,0
2014-07-02 09:30:00,324.2,0
2014-07-02 09:40:00,288.5,0
2014-07-02 09:50:00,198.9,0
2014-07-02 10:00:00,267.3,0
2014-07-02 10:10:00,335.7,0
2014-07-02 10:20:00,1550.4,1
2014-07-02 10:30:00,1336.5,0
2014-07-02 10:40:00,728.8,0
2014-07-02 10:50:00,407.1,0
2014-07-02 11:00:00,403.1,0
2014-07-02 11:10:00,370,0
2014-07-02 11:20:00,327.4,0
2014-07-02 11:30:00,600.6,0
2014-07-02 11:40:00,1531.6,1
2014-07-02 11:50:00,1342.5,1
2014-07-02 12:00:00,401.2,0
2014-07-02 12:10:00,488.7,0
2014-07-02 12:20:00,382.9,0
2014-07-02 12:30:00,353.6,0
2014-07-02 12:40:00,191.8,0
2014-07-02 12:50:00,202.6,0
2014-07-02 13:00:00,252.7,0
2014-07-02 13:10:00,213.4,0
2014-07-02 13:20:00,139.4,0
2014-07-02 13:30:00,99.6,0
2014-07-02 13:40:00,229.7,0
2014-07-02 13:50:00,207.5,0
2014-07-02 14:00:00,244.8,0
2014-07-02 14:10:00,115.2,0
2014-07-02 14:20:00,211.4,0
2014-07-02 14:30:00,234,0
2014-07-02 14:40:00,208.5,0
2014-07-02 14:50:00,200.2,0
2014-07-02 15:00:00,126.5,0
2014-07-02 15:10:00,118.1,0
2014-07-02 15:20:00,231,0
2014-07-02 15:30:00,202.3,0
2014-07-02 15:40:00,183.4,0
2014-07-02 15:50:00,98.2,0
2014-07-02 16:00:00,169.7,0
2014-07-02 16:10:00,218.5,0
2014-07-02 16:20:00,199.7,0
2014-07-02 16:30:00,133.5,0
2014-07-02 16:40:00,102.1,0
2014-07-02 16:50:00,228.2,0
2014-07-02 17:00:00,203.4,0
2014-07-02 17:10:00,179.6,0
2014-07-02 17:20:00,98.4,0
2014-07-02 17:30:00,171.9,0
2014-07-02 17:40:00,216.2,0
2014-07-02 17:50:00,199.2,0
2014-07-02 18:00:00,124.5,0
2014-07-02 18:10:00,111.8,0
2014-07-02 18:20:00,228.5,0
2014-07-02 18:30:00,202.7,0
2014-07-02 18:40:00,170.7,0
2014-07-02 18:50:00,97.6,0
2014-07-02 19:00:00,183.3,0
2014-07-02 19:10:00,214.3,0
2014-07-02 19:20:00,199.2,0
2014-07-02 19:30:00,118.4,0
2014-07-02 19:40:00,120.9,0
2014-07-02 19:50:00,226.4,0
2014-07-02 20:00:00,200.9,0
2014-07-02 20:10:00,165.2,0
2014-07-02 20:20:00,97.7,0
2014-07-02 20:30:00,192.7,0
2014-07-02 20:40:00,213,0
2014-07-02 20:50:00,199.6,0
2014-07-02 21:00:00,112.2,0
2014-07-02 21:10:00,132.6,0
2014-07-02 21:20:00,1660,0
2014-07-02 21:30:00,2860.5,1
2014-07-02 21:40:00,2811.5,1
2014-07-02 21:50:00,1951.5,1
2014-07-02 22:00:00,200.5,0
2014-07-02 22:10:00,2120,1
2014-07-02 22:20:00,1726.1,1
2014-07-02 22:30:00,102.1,0
2014-07-02 22:40:00,1592,1
2014-07-02 22:50:00,2615,1
2014-07-02 23:00:00,322.5,0
2014-07-02 23:10:00,2739.9,1
2014-07-02 23:20:00,2706.4,0
2014-07-02 23:30:00,2822.6,0
2014-07-02 23:40:00,1977.6,1
2014-07-02 23:50:00,194.4,0
2014-07-03 00:00:00,2285.2,0
2014-07-03 00:10:00,2051.7,1
2014-07-03 00:20:00,288.6,0
2014-07-03 00:30:00,2510.7,1
2014-07-03 00:40:00,1687.2,0
2014-07-03 00:50:00,216.3,0
2014-07-03 01:00:00,2390.7,1
2014-07-03 01:10:00,1470.9,0
2014-07-03 01:20:00,418.7,0
2014-07-03 01:30:00,2084.9,0
2014-07-03 01:40:00,1058.3,0
2014-07-03 01:50:00,584.2,0
2014-07-03 02:00:00,1855.1,0
2014-07-03 02:10:00,3002.6,0
2014-07-03 02:20:00,2989.2,0
2014-07-03 02:30:00,2946.1,0
2014-07-03 02:40:00,2934.9,0
2014-07-03 02:50:00,2909.9,0
2014-07-03 03:00:00,2926.7,0
2014-07-03 03:10:00,2993.1,0
2014-07-03 03:20:00,3219.6,0
2014-07-03 03:30:00,2961.1,1
2014-07-03 03:40:00,403.7,0
2014-07-03 03:50:00,340.1,0
2014-07-03 04:00:00,277.9,0
2014-07-03 04:10:00,241.4,0
2014-07-03 04:20:00,355.4,0
2014-07-03 04:30:00,342.4,0
2014-07-03 04:40:00,312.8,0
2014-07-03 04:50:00,251.4,0
2014-07-03 05:00:00,217.2,0
2014-07-03 05:10:00,300.5,0
2014-07-03 05:20:00,258.1,0
2014-07-03 05:30:00,200.9,0
2014-07-03 05:40:00,321.3,0
2014-07-03 05:50:00,295.3,0
2014-07-03 06:00:00,256.9,0
2014-07-03 06:10:00,196.1,0
2014-07-03 06:20:00,324.4,0
2014-07-03 06:30:00,300.6,0
2014-07-03 06:40:00,239.8,0
2014-07-03 06:50:00,223.5,0
2014-07-03 07:00:00,315.6,0
2014-07-03 07:10:00,299.8,0
2014-07-03 07:20:00,204.4,0
2014-07-03 07:30:00,271.1,0
2014-07-03 07:40:00,306.5,0
2014-07-03 07:50:00,277.7,0
2014-07-03 08:00:00,197.4,0
2014-07-03 08:10:00,306.6,0
2014-07-03 08:20:00,302.4,0
2014-07-03 08:30:00,247,0
2014-07-03 08:40:00,215.9,0
2014-07-03 08:50:00,321.5,0
2014-07-03 09:00:00,300.3,0
2014-07-03 09:10:00,215.2,0
2014-07-03 09:20:00,259.2,0
2014-07-03 09:30:00,310.6,0
2014-07-03 09:40:00,284.3,0
2014-07-03 09:50:00,274.7,0
2014-07-03 10:00:00,292.8,0
2014-07-03 10:10:00,264.3,0
2014-07-03 10:20:00,1572.2,1
2014-07-03 10:30:00,1575.6,0
2014-07-03 10:40:00,324.5,0
2014-07-03 10:50:00,298.5,0
2014-07-03 11:00:00,220.9,0
2014-07-03 11:10:00,337.8,0
2014-07-03 11:20:00,329.3,0
2014-07-03 11:30:00,298.4,0
2014-07-03 11:40:00,1160.2,1
2014-07-03 11:50:00,1423.2,1
2014-07-03 12:00:00,639.3,0
2014-07-03 12:10:00,395.6,0
2014-07-03 12:20:00,333.1,0
2014-07-03 12:30:00,477.1,0
2014-07-03 12:40:00,328.6,0
2014-07-03 12:50:00,330.5,0
2014-07-03 13:00:00,310,0
2014-07-03 13:10:00,1359.3,1
2014-07-03 13:20:00,1055.5,1
2014-07-03 13:30:00,260.6,0
2014-07-03 13:40:00,284.7,0
2014-07-03 13:50:00,187.6,0
2014-07-03 14:00:00,185.1,0
2014-07-03 14:10:00,198.2,0
2014-07-03 14:20:00,161.8,0
2014-07-03 14:30:00,82.8,0
2014-07-03 14:40:00,177.3,0
2014-07-03 14:50:00,149.6,0
2014-07-03 15:00:00,84.1,0
2014-07-03 15:10:00,208.1,0
2014-07-03 15:20:00,188.1,0
2014-07-03 15:30:00,131.2,0
2014-07-03 15:40:00,98.5,0
2014-07-03 15:50:00,202.8,0
2014-07-03 16:00:00,183.2,0
2014-07-03 16:10:00,82.7,0
2014-07-03 16:20:00,162.6,0
2014-07-03 16:30:00,189.3,0
2014-07-03 16:40:00,143.4,0
2014-07-03 16:50:00,99.2,0
2014-07-03 17:00:00,933.8,1
2014-07-03 17:10:00,729.3,1
2014-07-03 17:20:00,718,1
2014-07-03 17:30:00,698.4,1
2014-07-03 17:40:00,420.9,0
2014-07-03 17:50:00,416.1,0
2014-07-03 18:00:00,415,0
2014-07-03 18:10:00,522,0
2014-07-03 18:20:00,640.3,0
2014-07-03 18:30:00,474.4,0
2014-07-03 18:40:00,4797.9,1
2014-07-03 18:50:00,6487.6,1
2014-07-03 19:00:00,5345.5,1
2014-07-03 19:10:00,2472.6,1
2014-07-03 19:20:00,446.3,0
2014-07-03 19:30:00,337.1,0
2014-07-03 19:40:00,2022.5,0
2014-07-03 19:50:00,3058.8,1
2014-07-03 20:00:00,813.5,0
2014-07-03 20:10:00,488.9,0
2014-07-03 20:20:00,390.3,0
2014-07-03 20:30:00,2664,0
2014-07-03 20:40:00,2580.9,0
2014-07-03 20:50:00,288.4,0
2014-07-03 21:00:00,385.1,0
2014-07-03 21:10:00,368.7,0
2014-07-03 21:20:00,2835.8,0
2014-07-03 21:30:00,2524.9,1
2014-07-03 21:40:00,398.3,0
2014-07-03 21:50:00,386.6,0
2014-07-03 22:00:00,293.2,0
2014-07-03 22:10:00,2185.2,1
2014-07-03 22:20:00,3105.8,1
2014-07-03 22:30:00,843.6,1
2014-07-03 22:40:00,447.7,0
2014-07-03 22:50:00,1278,1
2014-07-03 23:00:00,3014,1
2014-07-03 23:10:00,1153.8,1
2014-07-03 23:20:00,1859.4,0
2014-07-03 23:30:00,3024.5,0
2014-07-03 23:40:00,3004.2,1
2014-07-03 23:50:00,2850.3,1
2014-07-04 00:00:00,2295.2,0
2014-07-04 00:10:00,265,0
2014-07-04 00:20:00,1274.5,1
2014-07-04 00:30:00,2667.7,1
2014-07-04 00:40:00,603,0
2014-07-04 00:50:00,215.2,0
2014-07-04 01:00:00,828.5,0
2014-07-04 01:10:00,2552,1
2014-07-04 01:20:00,462.8,0
2014-07-04 01:30:00,405,0
2014-07-04 01:40:00,2191.8,1
2014-07-04 01:50:00,995.9,0
2014-07-04 02:00:00,564.1,0
2014-07-04 02:10:00,2718,0
2014-07-04 02:20:00,2926.6,0
2014-07-04 02:30:00,2603.6,0
2014-07-04 02:40:00,2622.6,0
2014-07-04 02:50:00,2738.7,0
2014-07-04 03:00:00,2195.6,0
2014-07-04 03:10:00,424.3,0
