"Index","power","anomaly"
2014-07-01 00:00:00,4038.3,0
2014-07-01 00:10:00,3240.8,0
2014-07-01 00:20:00,2103.7,0
2014-07-01 00:30:00,3967.6,0
2014-07-01 00:40:00,2813.5,0
2014-07-01 00:50:00,2463.8,0
2014-07-01 01:00:00,3908.6,0
2014-07-01 01:10:00,1343.1,0
2014-07-01 01:20:00,3727.4,0
2014-07-01 01:30:00,2661.9,0
2014-07-01 01:40:00,2157.7,0
2014-07-01 01:50:00,3703.9,0
2014-07-01 02:00:00,1267.4,0
2014-07-01 02:10:00,3542.6,0
2014-07-01 02:20:00,757.1,0
2014-07-01 02:30:00,3769,0
2014-07-01 02:40:00,935.4,0
2014-07-01 02:50:00,3230.9,0
2014-07-01 03:00:00,1308.9,0
2014-07-01 03:10:00,2553.4,0
2014-07-01 03:20:00,1182.8,0
2014-07-01 03:30:00,2017.7,0
2014-07-01 03:40:00,702.6,0
2014-07-01 03:50:00,1641.7,0
2014-07-01 04:00:00,1939.9,0
2014-07-01 04:10:00,813.5,0
2014-07-01 04:20:00,1651.6,0
2014-07-01 04:30:00,770.3,0
2014-07-01 04:40:00,2497.5,1
2014-07-01 04:50:00,459.4,0
2014-07-01 05:00:00,1790.3,0
2014-07-01 05:10:00,240.9,0
2014-07-01 05:20:00,2768.9,0
2014-07-01 05:30:00,287.8,0
2014-07-01 05:40:00,2000.9,0
2014-07-01 05:50:00,275.9,0
2014-07-01 06:00:00,1873.5,0
2014-07-01 06:10:00,265.1,0
2014-07-01 06:20:00,1792.5,0
2014-07-01 06:30:00,194,0
2014-07-01 06:40:00,1618.6,0
2014-07-01 06:50:00,305,0
2014-07-01 07:00:00,1713.8,0
2014-07-01 07:10:00,331,0
2014-07-01 07:20:00,1629.2,0
2014-07-01 07:30:00,356.3,0
2014-07-01 07:40:00,1492.4,0
2014-07-01 07:50:00,495,0
2014-07-01 08:00:00,1186,0
2014-07-01 08:10:00,574.9,0
2014-07-01 08:20:00,827.5,0
2014-07-01 08:30:00,1126.8,0
2014-07-01 08:40:00,446.9,0
2014-07-01 08:50:00,1492.7,0
2014-07-01 09:00:00,267,0
2014-07-01 09:10:00,1599.4,0
2014-07-01 09:20:00,216.4,0
2014-07-01 09:30:00,1474.8,0
2014-07-01 09:40:00,247.8,0
2014-07-01 09:50:00,1530.8,0
2014-07-01 10:00:00,316,0
2014-07-01 10:10:00,1154.5,0
2014-07-01 10:20:00,699.5,0
2014-07-01 10:30:00,483.7,0
2014-07-01 10:40:00,1361.5,0
2014-07-01 10:50:00,263.6,0
2014-07-01 11:00:00,1515.8,0
2014-07-01 11:10:00,259.3,0
2014-07-01 11:20:00,1394.6,0
2014-07-01 11:30:00,155.4,0
2014-07-01 11:40:00,1320.4,0
2014-07-01 11:50:00,490.5,0
