"Index","power","anomaly"
2014-07-01 00:00:00,584.1,0
2014-07-01 00:10:00,3694.9,0
2014-07-01 00:20:00,555.3,0
2014-07-01 00:30:00,3510.8,0
2014-07-01 00:40:00,925.9,0
2014-07-01 00:50:00,3453.4,0
2014-07-01 01:00:00,1134.7,0
2014-07-01 01:10:00,3833.4,0
2014-07-01 01:20:00,1091.5,0
2014-07-01 01:30:00,3617,0
2014-07-01 01:40:00,4070.9,0
2014-07-01 01:50:00,1109.1,0
2014-07-01 02:00:00,3813,1
2014-07-01 02:10:00,1007.5,0
2014-07-01 02:20:00,3798.9,1
2014-07-01 02:30:00,1054.2,0
2014-07-01 02:40:00,3266.2,1
2014-07-01 02:50:00,1418.8,0
2014-07-01 03:00:00,2683.8,1
2014-07-01 03:10:00,1865.2,0
2014-07-01 03:20:00,1931.8,0
2014-07-01 03:30:00,2302,1
2014-07-01 03:40:00,1698.3,0
2014-07-01 03:50:00,2320.2,0
2014-07-01 04:00:00,1653.2,0
2014-07-01 04:10:00,2294.7,0
2014-07-01 04:20:00,1465.2,0
2014-07-01 04:30:00,2392.6,1
2014-07-01 04:40:00,1088.8,0
2014-07-01 04:50:00,2539.9,0
2014-07-01 05:00:00,684.9,0
2014-07-01 05:10:00,2325.7,1
2014-07-01 05:20:00,544.1,0
2014-07-01 05:30:00,982.8,1
2014-07-01 05:40:00,1510.6,1
2014-07-01 05:50:00,297.1,0
2014-07-01 06:00:00,2270,1
2014-07-01 06:10:00,359.2,0
2014-07-01 06:20:00,301.6,0
2014-07-01 06:30:00,2139.4,1
2014-07-01 06:40:00,182.8,0
2014-07-01 06:50:00,182.6,0
2014-07-01 07:00:00,2016.2,0
2014-07-01 07:10:00,233.9,0
2014-07-01 07:20:00,248,0
2014-07-01 07:30:00,1156.9,0
2014-07-01 07:40:00,1405.7,0
2014-07-01 07:50:00,305.1,0
2014-07-01 08:00:00,234,0
2014-07-01 08:10:00,2135,1
2014-07-01 08:20:00,183.5,0
2014-07-01 08:30:00,183.1,0
2014-07-01 08:40:00,1915.3,0
2014-07-01 08:50:00,403.5,0
2014-07-01 09:00:00,292.9,0
2014-07-01 09:10:00,603.8,0
2014-07-01 09:20:00,1965.2,1
2014-07-01 09:30:00,303.2,0
2014-07-01 09:40:00,196.6,0
2014-07-01 09:50:00,2004.9,0
2014-07-01 10:00:00,196.8,0
2014-07-01 10:10:00,183.8,0
2014-07-01 10:20:00,1200,1
2014-07-01 10:30:00,997.2,0
2014-07-01 10:40:00,313,0
2014-07-01 10:50:00,323.2,0
2014-07-01 11:00:00,2079.5,1
2014-07-01 11:10:00,265.4,0
2014-07-01 11:20:00,182.7,0
2014-07-01 11:30:00,1909.1,1
2014-07-01 11:40:00,183.8,0
2014-07-01 11:50:00,183.1,0
2014-07-01 12:00:00,1029.1,1
2014-07-01 12:10:00,1185.7,1
2014-07-01 12:20:00,310.2,0
2014-07-01 12:30:00,307.3,0
2014-07-01 12:40:00,2200.9,1
2014-07-01 12:50:00,365.6,0
2014-07-01 13:00:00,390.1,0
2014-07-01 13:10:00,1811.4,1
2014-07-01 13:20:00,864.3,0
2014-07-01 13:30:00,451.6,0
