"Index","power","anomaly"
2014-07-01 00:00:00,767.8,0
2014-07-01 00:10:00,1413.9,0
2014-07-01 00:20:00,702,0
2014-07-01 00:30:00,61.2,0
2014-07-01 00:40:00,183.9,0
2014-07-01 00:50:00,84.4,0
2014-07-01 01:00:00,59,0
2014-07-01 01:10:00,85,0
2014-07-01 01:20:00,182.4,0
2014-07-01 01:30:00,62.8,0
2014-07-01 01:40:00,59,0
2014-07-01 01:50:00,111.4,0
2014-07-01 02:00:00,160.2,0
2014-07-01 02:10:00,348.1,0
2014-07-01 02:20:00,1506.9,0
2014-07-01 02:30:00,1740.8,0
2014-07-01 02:40:00,1751.4,0
2014-07-01 02:50:00,1657.7,0
2014-07-01 03:00:00,539.5,0
2014-07-01 03:10:00,490.1,0
2014-07-01 03:20:00,442.3,0
2014-07-01 03:30:00,436.7,0
2014-07-01 03:40:00,503.1,0
2014-07-01 03:50:00,1154.8,0
2014-07-01 04:00:00,1276.9,0
2014-07-01 04:10:00,1278.3,0
2014-07-01 04:20:00,1333.7,0
2014-07-01 04:30:00,1360.7,0
2014-07-01 04:40:00,1270.1,0
2014-07-01 04:50:00,1276,0
2014-07-01 05:00:00,964.7,0
2014-07-01 05:10:00,160.7,0
2014-07-01 05:20:00,77,0
2014-07-01 05:30:00,76.2,0
2014-07-01 05:40:00,128.1,0
2014-07-01 05:50:00,171.5,0
2014-07-01 06:00:00,76.1,0
2014-07-01 06:10:00,1074.6,0
2014-07-01 06:20:00,1269.8,0
2014-07-01 06:30:00,1388.5,0
2014-07-01 06:40:00,1234.7,0
2014-07-01 06:50:00,1232.7,0
2014-07-01 07:00:00,1259.4,0
2014-07-01 07:10:00,1345.7,0
2014-07-01 07:20:00,1230.8,0
2014-07-01 07:30:00,656,1
2014-07-01 07:40:00,90.2,0
2014-07-01 07:50:00,221.6,0
2014-07-01 08:00:00,101.3,0
2014-07-01 08:10:00,808.2,0
2014-07-01 08:20:00,1221.2,0
2014-07-01 08:30:00,1323,0
2014-07-01 08:40:00,1276.8,1
2014-07-01 08:50:00,229.4,0
2014-07-01 09:00:00,90,0
2014-07-01 09:10:00,142,0
2014-07-01 09:20:00,178.5,0
2014-07-01 09:30:00,334.7,0
2014-07-01 09:40:00,1215.7,0
2014-07-01 09:50:00,1241.1,0
