"Index","fit","lwr","upr"
2014-07-01 00:00:00,229.033843856201,173.857762081577,284.209925630826
2014-07-01 00:10:00,203.280381488915,79.4003319786463,327.160430999184
2014-07-01 00:20:00,200.771653907529,110.240627918277,291.302679896782
2014-07-01 00:30:00,208.583634717286,120.214711069508,296.952558365063
2014-07-01 00:40:00,236.184530625936,155.461134595623,316.907926656248
2014-07-01 00:50:00,214.052621134697,149.400732788983,278.704509480411
2014-07-01 01:00:00,174.391440468439,135.37007879734,213.412802139537
2014-07-01 01:10:00,227.76951676329,185.494228473321,270.044805053259
2014-07-01 01:20:00,160.311664773471,117.278344350028,203.344985196913
2014-07-01 01:30:00,167.268590397606,126.502591493291,208.034589301922
2014-07-01 01:40:00,148.169562228015,97.4520438870447,198.887080568985
2014-07-01 01:50:00,186.154939299214,157.430965572262,214.878913026167
2014-07-01 02:00:00,161.71102458288,147.601925863731,175.820123302028
2014-07-01 02:10:00,147.022015722072,91.648134995987,202.395896448157
2014-07-01 02:20:00,186.53793970156,140.936770125915,232.139109277204
2014-07-01 02:30:00,175.079869049345,90.513524285801,259.64621381289
2014-07-01 02:40:00,206.540584672698,135.528848553471,277.552320791924
2014-07-01 02:50:00,262.940360760839,212.112546852836,313.768174668843
2014-07-01 03:00:00,209.935878801772,126.490088015178,293.381669588366
2014-07-01 03:10:00,195.626216165547,138.13650694149,253.115925389604
2014-07-01 03:20:00,150.516595269932,83.8152709452478,217.217919594616
2014-07-01 03:30:00,218.376902900092,172.083634850983,264.670170949201
2014-07-01 03:40:00,248.698668898894,191.087327422873,306.310010374915
2014-07-01 03:50:00,196.23243802053,166.57663476608,225.88824127498
2014-07-01 04:00:00,138.698925970964,79.94633737551,197.451514566418
2014-07-01 04:10:00,117.008600073547,75.1182670598311,158.898933087262
2014-07-01 04:20:00,115.724600358107,80.792284851306,150.656915864907
2014-07-01 04:30:00,123.560561068855,88.4512080889627,158.669914048747
2014-07-01 04:40:00,215.499225426132,153.522885854754,277.475564997509
2014-07-01 04:50:00,210.969355789394,109.397706201529,312.541005377259
2014-07-01 05:00:00,196.550651662307,94.1944110123105,298.906892312304
2014-07-01 05:10:00,161.782001707091,53.1118586134152,270.452144800767
2014-07-01 05:20:00,181.385937404086,90.8019064346783,271.969968373494
2014-07-01 05:30:00,228.169766421093,178.476037775853,277.863495066332
2014-07-01 05:40:00,240.721038247349,198.376420328815,283.065656165884
2014-07-01 05:50:00,193.901950246186,-370.715324256346,758.519224748717
2014-07-01 06:00:00,137.758826021988,78.487697581012,197.029954462964
2014-07-01 06:10:00,50.8367805195409,-15.7414942152904,117.415055254372
2014-07-01 06:20:00,134.999774921283,-695.412813294157,965.412363136724
2014-07-01 06:30:00,104.50758820795,-25.8887307584994,234.903907174399
2014-07-01 06:40:00,400.656266098112,140.14395033038,661.168581865844
2014-07-01 06:50:00,756.201960577022,165.107495481411,1347.29642567263
2014-07-01 07:00:00,551.283273113177,349.747502921713,752.819043304642
2014-07-01 07:10:00,28.2634528814789,-983.820074633255,1040.34698039621
2014-07-01 07:20:00,139.244343344011,13.7246237777215,264.764062910301
2014-07-01 07:30:00,211.32701849884,-389.621564992294,812.275601989973
2014-07-01 07:40:00,458.550965605786,356.066495237507,561.035435974065
2014-07-01 07:50:00,256.359798909997,194.438343285418,318.281254534575
2014-07-01 08:00:00,1136.84609006589,-358.274507076697,2631.96668720847
2014-07-01 08:10:00,1102.55696154334,198.776973566913,2006.33694951976
2014-07-01 08:20:00,104.50758820795,73.3777525728769,135.637423843023
2014-07-01 08:30:00,62.3781518869103,-48.0802867525467,172.836590526367
2014-07-01 08:40:00,138.215171958538,-32.7897012663693,309.220045183446
2014-07-01 08:50:00,226.592717460321,-1584.76938512068,2037.95482004132
2014-07-01 09:00:00,104.50758820795,-930.664796792088,1139.67997320799
2014-07-01 09:10:00,363.041112536831,-395.840608594115,1121.92283366778
2014-07-01 09:20:00,513.054527760745,106.229422012997,919.879633508493
2014-07-01 09:30:00,910.102281065573,142.174159429179,1678.03040270197
2014-07-01 09:40:00,1117.01147012584,-1616.77233015293,3850.79527040462
2014-07-01 09:50:00,767.669509953248,491.320696554915,1044.01832335158
2014-07-01 10:00:00,362.33087214913,223.30185839061,501.35988590765
