"Index","fit","lwr","upr"
2014-07-01 00:00:00,2967.44883707512,2882.84702464378,3052.05064950645
2014-07-01 00:10:00,2800.95677164335,2712.50640891562,2889.40713437108
2014-07-01 00:20:00,2105.25383081503,2024.94691953088,2185.56074209918
2014-07-01 00:30:00,2364.88014640256,2290.14327464571,2439.61701815941
2014-07-01 00:40:00,3235.2215009099,3180.50160812248,3289.94139369732
2014-07-01 00:50:00,2458.86313240528,2395.2266648729,2522.49959993766
2014-07-01 01:00:00,2071.09624860106,2019.91812827606,2122.27436892606
2014-07-01 01:10:00,2044.03319852419,1989.87786637674,2098.18853067163
2014-07-01 01:20:00,2174.85530622946,2126.66125403765,2223.04935842126
2014-07-01 01:30:00,2480.96647842585,2421.22816018147,2540.70479667023
2014-07-01 01:40:00,2396.62287816737,2310.09272927887,2483.15302705588
2014-07-01 01:50:00,2754.03481329694,2668.71736685914,2839.35225973474
2014-07-01 02:00:00,3005.47474500275,2918.21727158834,3092.73221841716
2014-07-01 02:10:00,1677.71217097438,1568.24984868949,1787.17449325926
2014-07-01 02:20:00,2354.58835072415,2298.71110431145,2410.46559713686
2014-07-01 02:30:00,2154.34500912103,2116.19268284857,2192.49733539349
2014-07-01 02:40:00,1796.70080562383,1724.60087497199,1868.80073627567
2014-07-01 02:50:00,1568.17229779129,1505.80564003252,1630.53895555006
2014-07-01 03:00:00,1271.57482402743,1205.52736634231,1337.62228171254
2014-07-01 03:10:00,1725.193461895,1673.42989684518,1776.95702694482
2014-07-01 03:20:00,1542.81444220535,1477.18010160025,1608.44878281045
2014-07-01 03:30:00,1997.06901066109,1918.45433857842,2075.68368274377
2014-07-01 03:40:00,2563.09529391233,2477.30795995989,2648.88262786476
2014-07-01 03:50:00,1194.80151534588,1110.8991911826,1278.70383950916
2014-07-01 04:00:00,1250.81090226763,1164.96064503641,1336.66115949885
2014-07-01 04:10:00,205.052670644735,165.172851186768,244.932490102701
2014-07-01 04:20:00,54.5523731089232,28.4551191026744,80.6496271151719
2014-07-01 04:30:00,101.86938795743,67.1649213861083,136.573854528752
2014-07-01 04:40:00,53.6485422993583,-4.05067779935703,111.347762398074
2014-07-01 04:50:00,264.196361033196,196.495056269797,331.897665796596
2014-07-01 05:00:00,15.2193877187181,-38.2433719057781,68.6821473432144
2014-07-01 05:10:00,34.5302345072853,-19.3696727282564,88.430141742827
2014-07-01 05:20:00,1098.50255837892,1031.71333769175,1165.2917790661
2014-07-01 05:30:00,1147.69159286835,1064.5972689547,1230.785916782
2014-07-01 05:40:00,442.050359892985,-1578.43845885031,2462.53917863628
2014-07-01 05:50:00,2314.13945273386,-1186.16880035852,5814.44770582625
2014-07-01 06:00:00,3548.42842374315,-2898.8319143126,9995.68876179889
2014-07-01 06:10:00,1084.43990480028,149.628052072687,2019.25175752788
2014-07-01 06:20:00,805.342445570883,108.135828658316,1502.54906248345
2014-07-01 06:30:00,101.832531346425,-412.188479897278,615.853542590129
2014-07-01 06:40:00,101.832531346425,6.52950586104716,197.135556831804
2014-07-01 06:50:00,101.832531346425,-15.6164646759615,219.281527368812
2014-07-01 07:00:00,860.768752390126,412.568797013065,1308.96870776719
2014-07-01 07:10:00,3156.75809513109,-719.513653168639,7033.02984343083
2014-07-01 07:20:00,4321.3799062069,-639.728424263891,9282.48823667769
2014-07-01 07:30:00,101.832531346425,-3672.10979289048,3875.77485558333
2014-07-01 07:40:00,759.763462055149,-2089.78415116348,3609.31107527378
2014-07-01 07:50:00,136.333738763033,3.21274117061759,269.454736355449
2014-07-01 08:00:00,235.337403230577,-78.8941462145204,549.568952675674
2014-07-01 08:10:00,101.832531346425,-338.314110883942,541.979173576792
2014-07-01 08:20:00,101.832531346425,-608.834385476545,812.499448169396
2014-07-01 08:30:00,243.480927155909,2.22615172821563,484.735702583602
2014-07-01 08:40:00,250.565009614333,59.2760484412775,441.853970787388
