"Index","fit","lwr","upr"
2014-07-01 00:00:00,1725.44640917108,470.846769445318,2980.04604889683
2014-07-01 00:10:00,1554.1691302584,-59.5179951369378,3167.85625565374
2014-07-01 00:20:00,1612.0813170914,-197.617215814015,3421.77984999681
2014-07-01 00:30:00,1762.51726221099,447.882641235764,3077.15188318621
2014-07-01 00:40:00,1720.05525901644,388.158111836272,3051.95240619661
2014-07-01 00:50:00,1598.71233659924,-883.478693653397,4080.90336685189
2014-07-01 01:00:00,1507.51087532128,-540.485259115177,3555.50700975774
2014-07-01 01:10:00,1195.00334265307,-351.131083585475,2741.13776889162
2014-07-01 01:20:00,1509.98477706586,-261.331979097946,3281.30153322967
2014-07-01 01:30:00,1562.14478773379,62.5376316203408,3061.75194384724
2014-07-01 01:40:00,1867.78721952123,-1331.9860743232,5067.56051336565
2014-07-01 01:50:00,1836.85088708596,-658.338058064289,4332.0398322362
2014-07-01 02:00:00,1807.63363865906,-687.227837789411,4302.49511510754
2014-07-01 02:10:00,1449.65349592445,-57.349456516811,2956.6564483657
2014-07-01 02:20:00,1605.14689937403,1001.16777832209,2209.12602042596
2014-07-01 02:30:00,1459.17249719393,951.847695250772,1966.49729913709
2014-07-01 02:40:00,1621.12099118899,1336.36361610159,1905.87836627639
2014-07-01 02:50:00,1630.53857721065,1198.50593646847,2062.57121795284
2014-07-01 03:00:00,1533.34527254677,925.109309563102,2141.58123553043
2014-07-01 03:10:00,1588.80941237326,857.112213617751,2320.50661112878
2014-07-01 03:20:00,1661.48965992158,1481.72201359258,1841.25730625057
2014-07-01 03:30:00,1455.2525957414,1137.67348643685,1772.83170504594
2014-07-01 03:40:00,1453.92378528648,952.423093362734,1955.42447721023
2014-07-01 03:50:00,1590.46863449166,828.653822348971,2352.28344663435
2014-07-01 04:00:00,1570.6115736575,1229.91605759269,1911.30708972231
2014-07-01 04:10:00,1458.44123396164,1218.54689055188,1698.3355773714
2014-07-01 04:20:00,1510.81015529057,1179.22224839407,1842.39806218706
2014-07-01 04:30:00,1586.75773549125,1462.68463338339,1710.83083759911
2014-07-01 04:40:00,1491.28073694173,1401.98539178496,1580.5760820985
2014-07-01 04:50:00,1463.6474835308,1402.01684180122,1525.27812526038
2014-07-01 05:00:00,1710.41643019382,933.108347127651,2487.72451325999
2014-07-01 05:10:00,1525.05189224285,1381.45620057117,1668.64758391452
2014-07-01 05:20:00,1322.14851274612,796.777471798235,1847.51955369401
2014-07-01 05:30:00,1228.22763411442,430.953762307078,2025.50150592176
2014-07-01 05:40:00,1451.90295854796,1338.39254199218,1565.41337510374
