"Index","fit","lwr","upr"
2014-07-01 00:00:00,548.911829375482,276.829476646264,820.9941821047
2014-07-01 00:10:00,518.10570840302,241.788682748308,794.422734057732
2014-07-01 00:20:00,476.865904827646,196.002082545981,757.729727109311
2014-07-01 00:30:00,618.165723555748,207.52613137464,1028.80531573686
2014-07-01 00:40:00,563.290005840842,89.5182562961199,1037.06175538556
2014-07-01 00:50:00,575.281268407051,217.841309812604,932.721227001498
2014-07-01 01:00:00,632.894797159839,242.294438737064,1023.49515558261
2014-07-01 01:10:00,569.567575755747,217.627457743227,921.507693768268
2014-07-01 01:20:00,707.443194726038,433.025760877531,981.860628574546
2014-07-01 01:30:00,732.867345058223,436.613192907292,1029.12149720915
2014-07-01 01:40:00,725.071398515463,425.510119308687,1024.63267772224
2014-07-01 01:50:00,723.742602353312,391.716007032997,1055.76919767363
2014-07-01 02:00:00,626.204552309291,155.140825551789,1097.26827906679
2014-07-01 02:10:00,686.083836115111,178.119846577795,1194.04782565243
2014-07-01 02:20:00,768.733911729698,461.031562047411,1076.43626141198
2014-07-01 02:30:00,792.092028478086,416.239701094045,1167.94435586213
2014-07-01 02:40:00,753.871374721583,454.054966453679,1053.68778298949
2014-07-01 02:50:00,701.308039635589,363.918735319838,1038.69734395134
2014-07-01 03:00:00,650.583146670768,383.131157209731,918.035136131805
2014-07-01 03:10:00,679.319869731968,461.572833012751,897.066906451184
2014-07-01 03:20:00,707.362748030421,492.79494988727,921.930546173572
2014-07-01 03:30:00,757.007647937371,511.971269685759,1002.04402618898
2014-07-01 03:40:00,758.354723941672,483.255689652806,1033.45375823054
2014-07-01 03:50:00,711.534812083819,496.446386856736,926.623237310903
2014-07-01 04:00:00,700.189492603976,471.969107887799,928.409877320154
2014-07-01 04:10:00,647.464078322717,389.107900408066,905.820256237367
2014-07-01 04:20:00,672.096447563767,469.966360738476,874.226534389059
2014-07-01 04:30:00,646.504943167543,537.574017041549,755.435869293536
2014-07-01 04:40:00,687.706408826072,539.935847932955,835.47696971919
2014-07-01 04:50:00,701.2762929447,552.98222473337,849.57036115603
2014-07-01 05:00:00,685.342676168162,429.993127509857,940.692224826467
2014-07-01 05:10:00,704.493532221613,469.251982603637,939.735081839589
