"Index","fit","lwr","upr"
2014-07-01 00:00:00,424.190088919961,252.571068995012,595.80910884491
2014-07-01 00:10:00,104.441401253251,-0.466227957720307,209.349030464223
2014-07-01 00:20:00,104.441401253251,-767.581800272947,976.464602779449
2014-07-01 00:30:00,104.441401253251,-907.663268564385,1116.54607107089
2014-07-01 00:40:00,653.260039738776,-385.441229475172,1691.96130895272
2014-07-01 00:50:00,122.342470622147,-767.091470713577,1011.77641195787
2014-07-01 01:00:00,170.99026228885,88.8584251812665,253.122099396434
2014-07-01 01:10:00,104.441401253251,-10.8959763251674,219.77877883167
2014-07-01 01:20:00,140.713751848812,88.8550592312764,192.572444466347
2014-07-01 01:30:00,72.7894837286116,-20.7524640809139,166.331431538137
2014-07-01 01:40:00,545.777758830385,420.875130088366,670.680387572404
2014-07-01 01:50:00,1308.06164890124,-16.7256120077225,2632.8489098102
2014-07-01 02:00:00,589.781750827185,-825.044404807021,2004.60790646139
2014-07-01 02:10:00,562.381328745376,-950.430048349161,2075.19270583991
2014-07-01 02:20:00,811.901837792966,-770.298136504426,2394.10181209036
2014-07-01 02:30:00,1000.72649379812,-498.854673061483,2500.30766065772
2014-07-01 02:40:00,1351.17847702322,-228.822196394357,2931.1791504408
2014-07-01 02:50:00,835.756572149933,-763.320226506092,2434.83337080596
2014-07-01 03:00:00,1604.62719976075,403.489942547129,2805.76445697438
2014-07-01 03:10:00,1813.13014513407,770.851750462093,2855.40853980605
2014-07-01 03:20:00,338.071925019804,-705.338429538746,1381.48227957835
2014-07-01 03:30:00,945.592091940131,-494.968412400685,2386.15259628095
2014-07-01 03:40:00,1048.49306791635,-145.060228757077,2242.04636458977
2014-07-01 03:50:00,1647.68054778341,944.031464788197,2351.32963077862
2014-07-01 04:00:00,154.560360523711,-635.991200518747,945.111921566168
2014-07-01 04:10:00,320.688272339368,-104.221250578943,745.597795257679
2014-07-01 04:20:00,468.266204213446,-619.09798807296,1555.63039649985
2014-07-01 04:30:00,177.123619995049,-590.221110878892,944.468350868989
2014-07-01 04:40:00,330.996657850144,-1027.41039749078,1689.40371319107
2014-07-01 04:50:00,659.227129951739,-685.332662198341,2003.78692210182
2014-07-01 05:00:00,104.441401253251,-519.87877301633,728.761575522832
2014-07-01 05:10:00,690.071303050485,523.655226102773,856.487379998197
2014-07-01 05:20:00,123.346410029832,-27.5640755789109,274.256895638575
2014-07-01 05:30:00,792.44674201776,651.969645426655,932.923838608865
2014-07-01 05:40:00,1147.27531741566,1048.01906992127,1246.53156491004
2014-07-01 05:50:00,459.65812026972,370.087678716717,549.228561822724
2014-07-01 06:00:00,562.214784035433,-478.108688736377,1602.53825680724
2014-07-01 06:10:00,157.158655444791,-400.16666786288,714.483978752462
2014-07-01 06:20:00,100.281664399259,21.3763878541088,179.18694094441
2014-07-01 06:30:00,124.024772204031,39.6374350812929,208.412109326769
2014-07-01 06:40:00,362.219308774497,214.33946565854,510.099151890454
2014-07-01 06:50:00,301.116417828801,173.854959929456,428.377875728146
2014-07-01 07:00:00,123.219280896521,1.08396795768837,245.354593835354
2014-07-01 07:10:00,173.123927500941,-398.932369262469,745.180224264351
2014-07-01 07:20:00,58.4744427236764,-1268.29368873964,1385.242574187
2014-07-01 07:30:00,428.665702701759,-632.005433262007,1489.33683866553
2014-07-01 07:40:00,61.9579729086991,-246.640002889372,370.55594870677
2014-07-01 07:50:00,190.968491523907,55.4887956281752,326.448187419639
2014-07-01 08:00:00,495.014667667728,410.714782337636,579.31455299782
2014-07-01 08:10:00,247.389022621993,120.160744842772,374.617300401214
2014-07-01 08:20:00,454.771976322997,382.986295299551,526.557657346443
2014-07-01 08:30:00,219.082106707953,94.1740124946473,343.990200921258
2014-07-01 08:40:00,443.435862260006,-241.719179074922,1128.59090359493
2014-07-01 08:50:00,305.558412234687,-657.941613020459,1269.05843748983
2014-07-01 09:00:00,100.281664399259,-398.939072349526,599.502401148045
2014-07-01 09:10:00,409.419244301811,-585.881784868091,1404.72027347171
2014-07-01 09:20:00,603.042021441609,2.14124871231127,1203.94279417091
2014-07-01 09:30:00,100.281664399259,-34.8714043783309,235.434733176849
2014-07-01 09:40:00,241.615882822604,144.742935102407,338.4888305428
2014-07-01 09:50:00,604.400301937482,479.442602428142,729.358001446823
2014-07-01 10:00:00,1074.61824294126,986.880565743834,1162.35592013869
2014-07-01 10:10:00,534.575651600571,461.828885349418,607.322417851725
2014-07-01 10:20:00,920.225827528255,142.369038652565,1698.08261640394
2014-07-01 10:30:00,709.702225895025,-337.439563294322,1756.84401508437
2014-07-01 10:40:00,1013.56834023989,569.647216615432,1457.48946386434
2014-07-01 10:50:00,376.617624195574,-567.347161164558,1320.58240955571
2014-07-01 11:00:00,205.647066468651,-628.076213762866,1039.37034670017
2014-07-01 11:10:00,633.794465787915,-43.6941643749834,1311.28309595081
2014-07-01 11:20:00,531.386814783139,-558.639232612059,1621.41286217834
2014-07-01 11:30:00,662.726412435809,189.430776847791,1136.02204802383
2014-07-01 11:40:00,397.643572014415,298.33440493168,496.952739097151
2014-07-01 11:50:00,1216.01312454848,1105.41897159875,1326.6072774982
2014-07-01 12:00:00,102.194357240039,11.2866091287435,193.102105351334
2014-07-01 12:10:00,1212.81729710003,1075.19231874702,1350.44227545304
2014-07-01 12:20:00,110.846592069619,26.857695978132,194.835488161107
2014-07-01 12:30:00,102.194357240039,-889.862880355992,1094.25159483607
2014-07-01 12:40:00,102.194357240039,-986.102746802174,1190.49146128225
2014-07-01 12:50:00,1339.28001845954,1106.7330081584,1571.82702876068
2014-07-01 13:00:00,554.386925065239,310.230305931809,798.543544198669
2014-07-01 13:10:00,303.749951043822,105.820317082659,501.679585004985
2014-07-01 13:20:00,754.750783170503,547.125283773151,962.376282567855
2014-07-01 13:30:00,1734.15596712355,1310.6221400605,2157.68979418659
2014-07-01 13:40:00,376.574757529239,-2014.01698511525,2767.16650017372
2014-07-01 13:50:00,862.937336920456,-1001.72115191872,2727.59582575963
2014-07-01 14:00:00,209.038970913666,-1313.47370489564,1731.55164672297
2014-07-01 14:10:00,2019.80797864787,716.339133348275,3323.27682394747
2014-07-01 14:20:00,552.325918042564,-811.159257527746,1915.81109361287
2014-07-01 14:30:00,1246.07045882334,-254.902274662068,2747.04319230875
2014-07-01 14:40:00,1443.12897151179,696.464638182106,2189.79330484148
2014-07-01 14:50:00,2185.31068029585,2009.15586580965,2361.46549478204
2014-07-01 15:00:00,1660.86177233126,1473.17979663834,1848.54374802419
2014-07-01 15:10:00,1180.80347383791,965.817198306966,1395.78974936885
2014-07-01 15:20:00,3062.11898180677,2814.8593962157,3309.37856739784
2014-07-01 15:30:00,2740.72175182561,2582.07867234634,2899.36483130488
2014-07-01 15:40:00,1631.23205943961,1453.17907856032,1809.2850403189
2014-07-01 15:50:00,1886.94723406869,1572.1608895957,2201.73357854167
2014-07-01 16:00:00,2993.84466279962,1732.49735984667,4255.19196575256
2014-07-01 16:10:00,2800.6050366214,1918.91589941563,3682.29417382718
2014-07-01 16:20:00,1980.95752437085,1795.65320170135,2166.26184704034
2014-07-01 16:30:00,1435.8302170034,1240.9096519861,1630.75078202071
2014-07-01 16:40:00,2680.73797620874,2131.68011162007,3229.79584079741
2014-07-01 16:50:00,1533.90757379984,220.954183918842,2846.86096368084
2014-07-01 17:00:00,1307.63556009485,434.234963194051,2181.03615699564
2014-07-01 17:10:00,1170.89125323029,911.92554378854,1429.85696267203
2014-07-01 17:20:00,1785.71242084907,1458.0946761119,2113.33016558623
2014-07-01 17:30:00,1061.40127936817,384.836935051973,1737.96562368436
2014-07-01 17:40:00,1467.01796264558,-555.663030491994,3489.69895578315
2014-07-01 17:50:00,1319.74113822245,-1203.0253445632,3842.5076210081
2014-07-01 18:00:00,929.913041148472,864.02598627424,995.800096022703
2014-07-01 18:10:00,769.615681390557,683.107446715084,856.123916066029
2014-07-01 18:20:00,260.379196339455,172.811652884893,347.946739794017
2014-07-01 18:30:00,124.374055521853,31.9985898035861,216.74952124012
2014-07-01 18:40:00,787.980835641927,705.85630418715,870.105367096704
2014-07-01 18:50:00,631.700639695091,583.663084941892,679.738194448291
2014-07-01 19:00:00,486.772054985782,410.977974302218,562.566135669346
2014-07-01 19:10:00,120.858744319762,47.1275840142303,194.589904625294
2014-07-01 19:20:00,142.542761978811,36.4869716292658,248.598552328356
2014-07-01 19:30:00,103.271956453732,50.7922079787246,155.751704928739
2014-07-01 19:40:00,119.022708478696,61.9606720621783,176.084744895214
2014-07-01 19:50:00,73.7820056552753,12.6775050027047,134.886506307846
2014-07-01 20:00:00,309.355708790334,198.319930772616,420.391486808052
2014-07-01 20:10:00,88.4016713427412,8.29986112599269,168.50348155949
2014-07-01 20:20:00,103.271956453732,-322.303802567699,528.847715475162
